sbspcsn,Order,familis,long,lat,SITECODE,SITENAME,RELEASE_DA,MS,SITETYPE,INSPIRE_ID,PER.x,Code_18,Remark,Area_Ha,ID,GRID_CODE,LABEL1,LABEL2,LABEL3,RGB,hex,PER.y,elevation,hilda_transition,hilda_2018,hilda_1998
Carabus banoni,Coleoptera,Carabidae,25.0924,34.951,GR4310005,ASTEROUSIA (KOFINAS),2021/12/14,GR,B,,ะ. สัวิวำ,"323",,731.809316050105,EU_662052,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,524.069580078125,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.1759,34.9948,,,,,,,,"321",,6544.78601931488,EU_658324,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,512.583801269531,33,33,33
Carabus banoni,Coleoptera,Carabidae,23.9156,35.357,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"324",,1252.77265103518,EU_667271,29,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Transitional woodland-shrub,166-242-000,#A6F200,ะ. สัวิวำ,1156.37585449219,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.1525,35.3076,,,,,,,,"112",,402.828896305,EU_630113,2,Artificial surfaces,Urban fabric,Discontinuous urban fabric,255-000-000,#FF0000,ะ. สัวิวำ,111.782073974609,11,11,11
Carabus banoni,Coleoptera,Carabidae,23.5407,35.2716,GR4340015,PARALIA APO CHRYSOSKALITISSA MECHRI AKROTIRIO KRIOS,2021/12/14,GR,B,,ะ. สัวิวำ,,,,,,,,,,,,0.124805279076099,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.1525,35.3076,,,,,,,,"112",,402.828896305,EU_630113,2,Artificial surfaces,Urban fabric,Discontinuous urban fabric,255-000-000,#FF0000,ะ. สัวิวำ,111.782073974609,11,11,11
Carabus banoni,Coleoptera,Carabidae,23.9313,35.3227,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"323",,1655.84280389511,EU_662299,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1585.626953125,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.0479,35.3344,,,,,,,,"321",,383.439944354999,EU_658631,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,19.8948707580566,11,11,11
Carabus banoni,Coleoptera,Carabidae,24.857,35.2519,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1177.39453125,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.0924,34.9529,GR4310005,ASTEROUSIA (KOFINAS),2021/12/14,GR,B,,ะ. สัวิวำ,"323",,731.809316050105,EU_662052,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,601.796081542969,33,33,33
Carabus banoni,Coleoptera,Carabidae,24.1639,35.3004,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"231",,26.5682921649985,EU_639852,18,Agricultural areas,Pastures,Pastures,230-230-077,#E6E64D,ะ. สัวิวำ,1123.28430175781,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.4779,35.1107,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"333",,2997.21310537014,EU_672571,32,Forest and semi natural areas,Open spaces with little or no vegetation,Sparsely vegetated areas,204-255-204,#CCFFCC,ะ. สัวิวำ,1689.5693359375,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.4491,35.0725,GR4310006,DIKTI: OMALOS VIANNOU (SYMI - OMALOS),2021/12/14,GR,B,,ะ. สัวิวำ,"321",,349.644533099933,EU_658416,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1349.30700683594,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.1525,35.3076,,,,,,,,"112",,402.828896305,EU_630113,2,Artificial surfaces,Urban fabric,Discontinuous urban fabric,255-000-000,#FF0000,ะ. สัวิวำ,111.782073974609,11,11,11
Carabus banoni,Coleoptera,Carabidae,25.1525,35.3076,,,,,,,,"112",,402.828896305,EU_630113,2,Artificial surfaces,Urban fabric,Discontinuous urban fabric,255-000-000,#FF0000,ะ. สัวิวำ,111.782073974609,11,11,11
Carabus banoni,Coleoptera,Carabidae,23.9346,35.475,GR4340006,LIMNI AGIAS โ€“ PLATANIAS โ€“ REMA KAI EKVOLI KERITI โ€“ KOILADA FASA,2021/12/14,GR,B,,ะ. สัวิวำ,"243",,109.983990559971,EU_645641,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,36.7555160522461,23,33,22
Carabus banoni,Coleoptera,Carabidae,23.9072,35.3544,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,1921.62828373509,EU_654086,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,1164.9462890625,44,44,44
Carabus banoni,Coleoptera,Carabidae,25.0912,34.9375,,,,,,,,,,,,,,,,,,,0,0,0,0
Carabus banoni,Coleoptera,Carabidae,25.0924,34.9529,GR4310005,ASTEROUSIA (KOFINAS),2021/12/14,GR,B,,ะ. สัวิวำ,"323",,731.809316050105,EU_662052,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,601.796081542969,33,33,33
Carabus banoni,Coleoptera,Carabidae,23.9885,35.4406,,,,,,,,"321",,924.404157724946,EU_658595,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,422.976440429688,33,33,33
Carabus banoni,Coleoptera,Carabidae,23.9152,35.3579,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"324",,1252.77265103518,EU_667271,29,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Transitional woodland-shrub,166-242-000,#A6F200,ะ. สัวิวำ,1170.0009765625,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.4846,35.1336,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,10129.1506886845,EU_662525,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1192.19372558594,33,33,33
Carabus banoni,Coleoptera,Carabidae,24.3483,35.3509,,,,,,,,"331",,36.561435669951,EU_672045,30,Forest and semi natural areas,Open spaces with little or no vegetation,"Beaches, dunes, sands",230-230-230,#E6E6E6,ะ. สัวิวำ,3.77452397346497,0,0,0
Carabus banoni,Coleoptera,Carabidae,25.1203,35.2848,,,,,,,,"243",,557.512013019944,EU_645661,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,110.064178466797,22,22,22
Carabus banoni,Coleoptera,Carabidae,23.9072,35.3544,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,1921.62828373509,EU_654086,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,1164.9462890625,44,44,44
Carabus banoni,Coleoptera,Carabidae,24.1639,35.3004,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"231",,26.5682921649985,EU_639852,18,Agricultural areas,Pastures,Pastures,230-230-077,#E6E64D,ะ. สัวิวำ,1123.28430175781,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.0924,34.951,GR4310005,ASTEROUSIA (KOFINAS),2021/12/14,GR,B,,ะ. สัวิวำ,"323",,731.809316050105,EU_662052,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,524.069580078125,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.0924,34.9529,GR4310005,ASTEROUSIA (KOFINAS),2021/12/14,GR,B,,ะ. สัวิวำ,"323",,731.809316050105,EU_662052,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,601.796081542969,33,33,33
Carabus banoni,Coleoptera,Carabidae,23.577,35.4832,GR4340001,"IMERI KAI AGRIA GRAMVOUSSA - TIGANI KAI FALASARNA - PONTIKONISI, ORMOS LIVADI - VIGLIA",2021/12/14,GR,B,,ะ. สัวิวำ,"331",,29.7426007499791,EU_672046,30,Forest and semi natural areas,Open spaces with little or no vegetation,"Beaches, dunes, sands",230-230-230,#E6E6E6,ะ. สัวิวำ,1.37757885456085,0,0,0
Carabus banoni,Coleoptera,Carabidae,24.279,35.3269,GR4340010,DRAPANO (VOREIOANATOLIKES AKTES) โ€“ PARALIA GEORGIOUPOLIS โ€“ LIMNI KOURNA - SPILAIO PSIMAKI,2021/12/14,GR,B,,ะ. สัวิวำ,"512",,67.6812584999794,EU_674255,41,Water bodies,Inland waters,Water bodies,128-242-230,#80F2E6,ะ. สัวิวำ,10.6300001144409,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.0924,34.9529,GR4310005,ASTEROUSIA (KOFINAS),2021/12/14,GR,B,,ะ. สัวิวำ,"323",,731.809316050105,EU_662052,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,601.796081542969,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.1022,34.9543,GR4310005,ASTEROUSIA (KOFINAS),2021/12/14,GR,B,,ะ. สัวิวำ,"323",,731.809316050105,EU_662052,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,827.591918945312,33,33,33
Carabus banoni,Coleoptera,Carabidae,23.9885,35.4406,,,,,,,,"321",,924.404157724946,EU_658595,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,422.976440429688,33,33,33
Carabus banoni,Coleoptera,Carabidae,23.5941,35.5729,GR4340001,"IMERI KAI AGRIA GRAMVOUSSA - TIGANI KAI FALASARNA - PONTIKONISI, ORMOS LIVADI - VIGLIA",2021/12/14,GR,B,,ะ. สัวิวำ,"321",,1256.09094508491,EU_658678,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,383.566802978516,33,33,33
Carabus banoni,Coleoptera,Carabidae,23.9682,35.3339,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"322",,974.443059905031,EU_661884,27,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Moors and heathland,166-255-128,#A6FF80,ะ. สัวิวำ,1810.61010742188,33,33,33
Carabus banoni,Coleoptera,Carabidae,24.1639,35.3004,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"231",,26.5682921649985,EU_639852,18,Agricultural areas,Pastures,Pastures,230-230-077,#E6E64D,ะ. สัวิวำ,1123.28430175781,33,33,33
Carabus banoni,Coleoptera,Carabidae,26.2398,35.0499,,,,,,,,"223",,142.83084369499,EU_685197,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,-1.01447951793671,0,0,0
Carabus banoni,Coleoptera,Carabidae,25.328,35.3352,,,,,,,,"242",,255.667381025046,EU_645240,20,Agricultural areas,Heterogeneous agricultural areas,Complex cultivation patterns,255-230-077,#FFE64D,ะ. สัวิวำ,-0.135878711938858,77,77,77
Carabus banoni,Coleoptera,Carabidae,24.1639,35.3004,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"231",,26.5682921649985,EU_639852,18,Agricultural areas,Pastures,Pastures,230-230-077,#E6E64D,ะ. สัวิวำ,1123.28430175781,33,33,33
Carabus banoni,Coleoptera,Carabidae,23.9682,35.3339,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"322",,974.443059905031,EU_661884,27,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Moors and heathland,166-255-128,#A6FF80,ะ. สัวิวำ,1810.61010742188,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.4779,35.1292,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"333",,2997.21310537014,EU_672571,32,Forest and semi natural areas,Open spaces with little or no vegetation,Sparsely vegetated areas,204-255-204,#CCFFCC,ะ. สัวิวำ,1457.58984375,33,33,33
Carabus banoni,Coleoptera,Carabidae,24.0571,34.848,GR4340013,NISOI GAVDOS KAI GAVDOPOULA,2021/12/14,GR,B,,ะ. สัวิวำ,"323",,1482.30295714493,EU_662038,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,260.149475097656,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.4779,35.1107,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"333",,2997.21310537014,EU_672571,32,Forest and semi natural areas,Open spaces with little or no vegetation,Sparsely vegetated areas,204-255-204,#CCFFCC,ะ. สัวิวำ,1689.5693359375,33,33,33
Carabus banoni,Coleoptera,Carabidae,23.8593,35.3212,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,1921.62828373509,EU_654086,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,1177.32580566406,33,33,33
Carabus banoni,Coleoptera,Carabidae,24.1054,34.8457,GR4340013,NISOI GAVDOS KAI GAVDOPOULA,2021/12/14,GR,B,,ะ. สัวิวำ,"333",,62.34068336503,EU_672458,32,Forest and semi natural areas,Open spaces with little or no vegetation,Sparsely vegetated areas,204-255-204,#CCFFCC,ะ. สัวิวำ,89.1552352905273,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.0891,34.9585,GR4310005,ASTEROUSIA (KOFINAS),2021/12/14,GR,B,,ะ. สัวิวำ,"323",,731.809316050105,EU_662052,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,655.453796386719,33,33,33
Carabus banoni,Coleoptera,Carabidae,24.9313,35.1629,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"312",,464.467138375029,EU_654077,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,1082.18432617188,33,33,33
Carabus banoni,Coleoptera,Carabidae,26.2403,35.051,,,,,,,,"223",,142.83084369499,EU_685197,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,-3.04222083091736,0,0,0
Carabus banoni,Coleoptera,Carabidae,25.0862,34.9852,GR4310005,ASTEROUSIA (KOFINAS),2021/12/14,GR,B,,ะ. สัวิวำ,"321",,5429.85520299469,EU_658296,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,710.582275390625,35,55,33
Carabus banoni,Coleoptera,Carabidae,24.1639,35.3004,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"231",,26.5682921649985,EU_639852,18,Agricultural areas,Pastures,Pastures,230-230-077,#E6E64D,ะ. สัวิวำ,1123.28430175781,33,33,33
Carabus banoni,Coleoptera,Carabidae,26.2366,35.0491,,,,,,,,"223",,142.83084369499,EU_685197,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,0.425963759422302,0,0,0
Carabus banoni,Coleoptera,Carabidae,23.9306,35.3236,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"323",,1655.84280389511,EU_662299,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1584.45971679688,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.4779,35.1107,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"333",,2997.21310537014,EU_672571,32,Forest and semi natural areas,Open spaces with little or no vegetation,Sparsely vegetated areas,204-255-204,#CCFFCC,ะ. สัวิวำ,1689.5693359375,33,33,33
Carabus banoni,Coleoptera,Carabidae,24.0393,35.3939,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"323",,375.20680209497,EU_662355,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,897.275756835938,33,33,33
Carabus banoni,Coleoptera,Carabidae,23.9922,35.3779,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"323",,1655.84280389511,EU_662299,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1148.7177734375,33,33,33
Carabus banoni,Coleoptera,Carabidae,24.0602,34.8375,GR4340013,NISOI GAVDOS KAI GAVDOPOULA,2021/12/14,GR,B,,ะ. สัวิวำ,"332",,245.407407644954,EU_672259,31,Forest and semi natural areas,Open spaces with little or no vegetation,Bare rocks,204-204-204,#CCCCCC,ะ. สัวิวำ,352.723876953125,33,33,33
Carabus banoni,Coleoptera,Carabidae,24.0433,35.3806,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"321",,2037.60870749492,EU_658563,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1158.39318847656,33,33,33
Carabus banoni,Coleoptera,Carabidae,24.7619,35.0172,GR4310004,DYTIKA ASTEROUSIA (APO AGIOFARANGO EOS KOKKINO PYRGO),2021/12/14,GR,B,,ะ. สัวิวำ,"231",,50.810422729981,EU_639830,18,Agricultural areas,Pastures,Pastures,230-230-077,#E6E64D,ะ. สัวิวำ,26.378942489624,77,77,77
Carabus banoni,Coleoptera,Carabidae,26.2048,35.0372,,,,,,,,"323",,3239.91823207005,EU_2365948,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,170.439208984375,33,33,33
Carabus banoni,Coleoptera,Carabidae,24.7472,35.4006,,,,,,,,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,114.403411865234,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.0053,35.1979,,,,,,,,"223",,530.19525878001,EU_637389,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,473.543792724609,11,11,11
Carabus banoni,Coleoptera,Carabidae,24.0874,34.8488,GR4340013,NISOI GAVDOS KAI GAVDOPOULA,2021/12/14,GR,B,,ะ. สัวิวำ,"323",,1482.30295714493,EU_662038,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,124.284606933594,33,33,33
Carabus banoni,Coleoptera,Carabidae,23.9922,35.3779,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"323",,1655.84280389511,EU_662299,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1148.7177734375,33,33,33
Carabus banoni,Coleoptera,Carabidae,25.7067,35.0431,,,,,,,,"243",,298.692612710061,EU_651435,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,72.9257659912109,23,33,22
Carabus banoni,Coleoptera,Carabidae,26.1403,34.9351,GR4320008,NISOS KOUFONISI KAI PARAKTIA THALASSIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"321",,209.497572149981,EU_709455,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,54.0886917114258,33,33,33
