order	family	genus	scientificName	decimalLatitude	decimalLongitude	SITECODE	SITENAME	RELEASE_DA	MS	SITETYPE	INSPIRE_ID	PER.x	Code_18	Remark	Area_Ha	ID	GRID_CODE	LABEL1	LABEL2	LABEL3	RGB	hex	PER.y	elevation	hilda_transition	hilda_2018	hilda_1998	hilda_transition.1	hilda_2018.1	hilda_1998.1
Hymenoptera	Tenthredinidae	Strongylogaster	Strongylogaster cretensis	35.2477	24.2561	GR4340012	ASFENDOU - KALLIKRATIS KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	242	NA	87.47428883000498	EU_641279	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	751.12310791015625	33	33	33	33	33	33
Coleoptera	Buprestidae	Acmaeodera	Acmaeodera saxicola minoa	35.2476	24.5714	GR4330004	PRASSANO FARANGI - PATSOS - SFAKORYAKO REMA - PARALIA RETHYMNOU KAI EKVOLI GEROPOTAMOU, AKR. LIANOS KAVOS - PERIVOLIA	2021-12-14	GR	B	NA	ะ. สัวิวำ	223	NA	323.07407576004823	EU_637351	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	442.50775146484375	33	33	33	33	33	33
Hymenoptera	Formicidae	Temnothorax	Temnothorax proteii	35.2473	25.4133	NA	NA	NA	NA	NA	NA	NA	223	NA	61940.61339603979	EU_637529	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	248.31729125976562	23	33	22	23	33	22
Coleoptera	Staphylinidae	Kenotyphlus	Kenotyphlus creticus	35.2453	25.4261	NA	NA	NA	NA	NA	NA	NA	223	NA	61940.61339603979	EU_637529	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	355.3500061035156	23	33	22	23	33	22
Coleoptera	Staphylinidae	Cephennium	Cephennium sinuosum	35.2453	25.4261	NA	NA	NA	NA	NA	NA	NA	223	NA	61940.61339603979	EU_637529	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	355.3500061035156	23	33	22	23	33	22
Araneae	Zodariidae	Zodarion	Zodarion spinibarbe	35.2451	24.4524	NA	NA	NA	NA	NA	NA	NA	223	NA	977.5443815900888	EU_637323	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	304.00299072265625	35	55	33	35	55	33
Coleoptera	Staphylinidae	Cephennium	Cephennium selenanum	35.2444	25.5175	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	324	NA	1344.4647604950226	EU_671669	29	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Transitional woodland-shrub	166-242-000	#A6F200	ะ. สัวิวำ	872.67425537109375	33	33	33	33	33	33
Coleoptera	Staphylinidae	Geostiba	Geostiba meybohmi	35.2444	25.5175	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	324	NA	1344.4647604950226	EU_671669	29	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Transitional woodland-shrub	166-242-000	#A6F200	ะ. สัวิวำ	872.67425537109375	33	33	33	33	33	33
Coleoptera	Staphylinidae	Leptobium	Leptobium creticum	35.2444	25.5175	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	324	NA	1344.4647604950226	EU_671669	29	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Transitional woodland-shrub	166-242-000	#A6F200	ะ. สัวิวำ	872.67425537109375	33	33	33	33	33	33
Coleoptera	Staphylinidae	Myrmecopora	Myrmecopora elisa	35.2444	25.5175	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	324	NA	1344.4647604950226	EU_671669	29	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Transitional woodland-shrub	166-242-000	#A6F200	ะ. สัวิวำ	872.67425537109375	33	33	33	33	33	33
Coleoptera	Staphylinidae	Proteinus	Proteinus creticus	35.2444	25.5175	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	324	NA	1344.4647604950226	EU_671669	29	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Transitional woodland-shrub	166-242-000	#A6F200	ะ. สัวิวำ	872.67425537109375	33	33	33	33	33	33
Coleoptera	Staphylinidae	Scydmoraphes	Scydmoraphes fuelscheri	35.2444	25.5175	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	324	NA	1344.4647604950226	EU_671669	29	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Transitional woodland-shrub	166-242-000	#A6F200	ะ. สัวิวำ	872.67425537109375	33	33	33	33	33	33
Coleoptera	Staphylinidae	Tychus	Tychus reitterianus	35.2444	25.5175	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	324	NA	1344.4647604950226	EU_671669	29	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Transitional woodland-shrub	166-242-000	#A6F200	ะ. สัวิวำ	872.67425537109375	33	33	33	33	33	33
Araneae	Theridiidae	Theridion	Theridion helena	35.2441	25.2361	NA	NA	NA	NA	NA	NA	NA	242	NA	29.119440404982363	EU_641453	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	330.1047668457031	22	22	22	22	22	22
Coleoptera	Staphylinidae	Faronus	Faronus meybohmi	35.2433	24.1639	GR4340008	LEFKA ORI KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	13167.407602599744	EU_658510	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	795.63848876953125	33	33	33	33	33	33
Coleoptera	Staphylinidae	Geostiba	Geostiba albimontis	35.2433	24.1639	GR4340008	LEFKA ORI KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	13167.407602599744	EU_658510	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	795.63848876953125	33	33	33	33	33	33
Coleoptera	Staphylinidae	Proteinus	Proteinus creticus	35.2433	24.1639	GR4340008	LEFKA ORI KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	13167.407602599744	EU_658510	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	795.63848876953125	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Dailognatha	Dailognatha quadricollis rugata	35.2427	24.663	NA	NA	NA	NA	NA	NA	NA	211	NA	78.14013672502807	EU_634183	12	Agricultural areas	Arable land	Non-irrigated arable land	255-255-168	#FFFFA8	ะ. สัวิวำ	330.9216003417969	23	33	22	23	33	22
Trichoptera	Psychomiidae	Tinodes	Tinodes reisseri	35.2427	24.663	NA	NA	NA	NA	NA	NA	NA	211	NA	78.14013672502807	EU_634183	12	Agricultural areas	Arable land	Non-irrigated arable land	255-255-168	#FFFFA8	ะ. สัวิวำ	330.9216003417969	23	33	22	23	33	22
Araneae	Amaurobiidae	Amaurobius	Amaurobius cretaensis	35.2425	25.5175	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	43.878277149966124	EU_658614	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	910.07403564453125	33	33	33	33	33	33
Araneae	Gnaphosidae	Zelotes	Zelotes daidalus	35.2424	24.6807	NA	NA	NA	NA	NA	NA	NA	223	NA	456.02331484005015	EU_637367	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	449.5462341308594	33	33	33	33	33	33
Odonata	"Calopterygidae

Calopterygidae"	"Calopteryx

Calopteryx"	Calopteryx splendens cretensis	35.2423	25.1146	NA	NA	NA	NA	NA	NA	NA	242	NA	73.60412301503395	EU_641424	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	197.97525024414062	22	22	22	22	22	22
Araneae	Gnaphosidae	Zelotes	Zelotes daidalus	35.2422	24.7004	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	1550.9635083050796	EU_658512	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	724.1888427734375	35	55	33	35	55	33
Coleoptera	Tenebrionidae	Dailognatha	Dailognatha quadricollis rugata	35.2422	24.7004	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	1550.9635083050796	EU_658512	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	724.1888427734375	35	55	33	35	55	33
Coleoptera	Tenebrionidae	Dendarus	Dendarus foraminosus foraminosus	35.2422	24.7004	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	1550.9635083050796	EU_658512	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	724.1888427734375	35	55	33	35	55	33
Coleoptera	Tenebrionidae	Raiboscelis	Raiboscelis corvinus corvinus	35.2422	24.7004	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	1550.9635083050796	EU_658512	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	724.1888427734375	35	55	33	35	55	33
Hymenoptera	Formicidae	Monomorium	Monomorium creticum	35.2422	24.7004	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	1550.9635083050796	EU_658512	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	724.1888427734375	35	55	33	35	55	33
Orthoptera	Tettigoniidae	Eupholidoptera	Eupholidoptera annamariae	35.2415	26.2361	GR4320006	VOREIOANATOLIKO AKRO KRITIS: DIONYSADES, ELASA KAI CHERSONISOS SIDERO (AKRA MAVRO MOURI โ€“ VAI โ€“ AKRA PLAKAS) KAI THALASSIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	188.06322282992932	EU_709468	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	109.71315002441406	33	33	33	33	33	33
Orthoptera	Gryllidae	Ovaliptila	Ovaliptila lindbergi	35.2399	25.2214	NA	NA	NA	NA	NA	NA	NA	323	NA	250.42318532999	EU_662477	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	195.44271850585938	22	22	22	22	22	22
Coleoptera	Tenebrionidae	Dendarus	Dendarus opacus	35.2398	23.9286	GR4340008	LEFKA ORI KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	324	NA	784.1030532700993	EU_667183	29	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Transitional woodland-shrub	166-242-000	#A6F200	ะ. สัวิวำ	423.1936950683594	43	33	44	43	33	44
Heteroptera	Miridae	Dionconotus	Dionconotus confluens creticus	35.2387	25.1444	GR4310002	GIOUCHTAS - FARANGI AGIAS EIRINIS	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	505.6682905149934	EU_662403	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	780.6983642578125	33	33	33	33	33	33
Heteroptera	Miridae	Macrotylus	Macrotylus soosi	35.2387	25.1444	GR4310002	GIOUCHTAS - FARANGI AGIAS EIRINIS	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	505.6682905149934	EU_662403	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	780.6983642578125	33	33	33	33	33	33
Hymenoptera	Formicidae	Monomorium	Monomorium creticum	35.2387	25.1444	GR4310002	GIOUCHTAS - FARANGI AGIAS EIRINIS	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	505.6682905149934	EU_662403	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	780.6983642578125	33	33	33	33	33	33
Araneae	Theridiidae	Theridion	Theridion helena	35.2386	23.6167	NA	NA	NA	NA	NA	NA	NA	212	NA	385.7997416949984	EU_636086	13	Agricultural areas	Arable land	Permanently irrigated land	255-255-000	#FFFF00	ะ. สัวิวำ	41.95268630981445	0	0	0	0	0	0
Araneae	Zodariidae	Zodarion	Zodarion spinibarbe	35.2386	23.6167	NA	NA	NA	NA	NA	NA	NA	212	NA	385.7997416949984	EU_636086	13	Agricultural areas	Arable land	Permanently irrigated land	255-255-000	#FFFF00	ะ. สัวิวำ	41.95268630981445	0	0	0	0	0	0
Coleoptera	Hydraenidae	Hydraena	Hydraena subinura	35.2386	23.6433	NA	NA	NA	NA	NA	NA	NA	243	NA	246.92138662495734	EU_645298	21	Agricultural areas	Heterogeneous agricultural areas	Land principally occupied by agriculture, with significant areas of natural vegetation	230-204-077	#E6CC4D	ะ. สัวิวำ	11.683197975158691	0	0	0	0	0	0
Coleoptera	Staphylinidae	Drusilla	Drusilla cretica	35.2383	24.2622	GR4340012	ASFENDOU - KALLIKRATIS KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	242	NA	87.47428883000498	EU_641279	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	730.00421142578125	33	33	33	33	33	33
Coleoptera	Staphylinidae	Leptobium	Leptobium creticum	35.2383	24.2622	GR4340012	ASFENDOU - KALLIKRATIS KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	242	NA	87.47428883000498	EU_641279	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	730.00421142578125	33	33	33	33	33	33
Coleoptera	Staphylinidae	Myrmecopora	Myrmecopora plana	35.2383	24.2622	GR4340012	ASFENDOU - KALLIKRATIS KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	242	NA	87.47428883000498	EU_641279	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	730.00421142578125	33	33	33	33	33	33
Coleoptera	Buprestidae	Acmaeodera	Acmaeodera saxicola minoa	35.2382	24.1645	GR4340008	LEFKA ORI KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	324	NA	329.20988450504683	EU_667195	29	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Transitional woodland-shrub	166-242-000	#A6F200	ะ. สัวิวำ	671.40576171875	33	33	33	33	33	33
Coleoptera	Buprestidae	Anthaxia	Anthaxia ariadna	35.2382	24.1645	GR4340008	LEFKA ORI KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	324	NA	329.20988450504683	EU_667195	29	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Transitional woodland-shrub	166-242-000	#A6F200	ะ. สัวิวำ	671.40576171875	33	33	33	33	33	33
Hymenoptera	Formicidae	Cataglyphis	Cataglyphis cretica	35.2377	24.0852	GR4340008	LEFKA ORI KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	312	NA	1020.0844175848622	EU_654068	24	Forest and semi natural areas	Forests	Coniferous forest	000-166-000	#00A600	ะ. สัวิวำ	721.8018798828125	33	33	33	33	33	33
Coleoptera	Staphylinidae	Amauronyx	Amauronyx askifouicus	35.2372	24.2364	GR4340012	ASFENDOU - KALLIKRATIS KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	312	NA	80.98965632999135	EU_654071	24	Forest and semi natural areas	Forests	Coniferous forest	000-166-000	#00A600	ะ. สัวิวำ	752.0594482421875	33	33	33	33	33	33
Coleoptera	Dytiscidae	Nebrioporus	Nebrioporus amicorum	35.2367	23.6889	NA	NA	NA	NA	NA	NA	NA	223	NA	77.07436709503226	EU_637233	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	5.715223789215088	77	77	77	77	77	77
Odonata	"Calopterygidae

Calopterygidae"	"Calopteryx

Calopteryx"	Calopteryx splendens cretensis	35.2367	23.6889	NA	NA	NA	NA	NA	NA	NA	223	NA	77.07436709503226	EU_637233	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	5.715223789215088	77	77	77	77	77	77
Orthoptera	Phaneropteridae	Poecilimon	Poecilimon cretensis	35.2366	24.7684	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	333	NA	1988.1539637801588	EU_672580	32	Forest and semi natural areas	Open spaces with little or no vegetation	Sparsely vegetated areas	204-255-204	#CCFFCC	ะ. สัวิวำ	1915.77734375	36	66	33	36	66	33
Orthoptera	Tettigoniidae	Eupholidoptera	Eupholidoptera forcipata	35.2366	24.7684	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	333	NA	1988.1539637801588	EU_672580	32	Forest and semi natural areas	Open spaces with little or no vegetation	Sparsely vegetated areas	204-255-204	#CCFFCC	ะ. สัวิวำ	1915.77734375	36	66	33	36	66	33
Orthoptera	Tettigoniidae	Platycleis	Platycleis albopunctata cretica	35.2366	24.7684	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	333	NA	1988.1539637801588	EU_672580	32	Forest and semi natural areas	Open spaces with little or no vegetation	Sparsely vegetated areas	204-255-204	#CCFFCC	ะ. สัวิวำ	1915.77734375	36	66	33	36	66	33
Coleoptera	Staphylinidae	Geostiba	Geostiba paulexsecta	35.2363	24.7819	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	36760.92526022485	EU_662533	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1692.9273681640625	33	33	33	33	33	33
Coleoptera	Buprestidae	Acmaeodera	Acmaeodera flavolineata piloselloides	35.2361	25.1577	NA	NA	NA	NA	NA	NA	NA	112	NA	83.38088460497708	EU_630060	2	Artificial surfaces	Urban fabric	Discontinuous urban fabric	255-000-000	#FF0000	ะ. สัวิวำ	371.072021484375	11	11	11	11	11	11
Coleoptera	Buprestidae	Anthaxia	Anthaxia schoenmanni	35.2361	25.1577	NA	NA	NA	NA	NA	NA	NA	112	NA	83.38088460497708	EU_630060	2	Artificial surfaces	Urban fabric	Discontinuous urban fabric	255-000-000	#FF0000	ะ. สัวิวำ	371.072021484375	11	11	11	11	11	11
Coleoptera	Buprestidae	Anthaxia	Anthaxia senicula cretica	35.2361	25.1577	NA	NA	NA	NA	NA	NA	NA	112	NA	83.38088460497708	EU_630060	2	Artificial surfaces	Urban fabric	Discontinuous urban fabric	255-000-000	#FF0000	ะ. สัวิวำ	371.072021484375	11	11	11	11	11	11
Coleoptera	Tenebrionidae	Dailognatha	Dailognatha quadricollis rugata	35.2361	25.1577	NA	NA	NA	NA	NA	NA	NA	112	NA	83.38088460497708	EU_630060	2	Artificial surfaces	Urban fabric	Discontinuous urban fabric	255-000-000	#FF0000	ะ. สัวิวำ	371.072021484375	11	11	11	11	11	11
Coleoptera	Tenebrionidae	Dendarus	Dendarus foraminosus foraminosus	35.2361	25.1577	NA	NA	NA	NA	NA	NA	NA	112	NA	83.38088460497708	EU_630060	2	Artificial surfaces	Urban fabric	Discontinuous urban fabric	255-000-000	#FF0000	ะ. สัวิวำ	371.072021484375	11	11	11	11	11	11
Heteroptera	Miridae	Macrotylus	Macrotylus soosi	35.2361	25.1577	NA	NA	NA	NA	NA	NA	NA	112	NA	83.38088460497708	EU_630060	2	Artificial surfaces	Urban fabric	Discontinuous urban fabric	255-000-000	#FF0000	ะ. สัวิวำ	371.072021484375	11	11	11	11	11	11
Hymenoptera	Tenthredinidae	Pristiphora	Pristiphora parnasia	35.2361	25.1577	NA	NA	NA	NA	NA	NA	NA	112	NA	83.38088460497708	EU_630060	2	Artificial surfaces	Urban fabric	Discontinuous urban fabric	255-000-000	#FF0000	ะ. สัวิวำ	371.072021484375	11	11	11	11	11	11
Araneae	Agelenidae	Maimuna	Maimuna cretica	35.236	24.1619	GR4340008	LEFKA ORI KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	324	NA	329.20988450504683	EU_667195	29	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Transitional woodland-shrub	166-242-000	#A6F200	ะ. สัวิวำ	755.29803466796875	33	33	33	33	33	33
Araneae	Agelenidae	Malthonica	Malthonica minoa	35.236	24.1619	GR4340008	LEFKA ORI KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	324	NA	329.20988450504683	EU_667195	29	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Transitional woodland-shrub	166-242-000	#A6F200	ะ. สัวิวำ	755.29803466796875	33	33	33	33	33	33
Araneae	Dysderidae	Harpactea	Harpactea cressa	35.236	24.1619	GR4340008	LEFKA ORI KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	324	NA	329.20988450504683	EU_667195	29	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Transitional woodland-shrub	166-242-000	#A6F200	ะ. สัวิวำ	755.29803466796875	33	33	33	33	33	33
