assessmentId,internalTaxonId,scientificName,code,name,note
12325630,60290,Gomphus lucasii,5.4.1,International level,
12325630,60290,Gomphus lucasii,2.3,Habitat & natural process restoration,
12325630,60290,Gomphus lucasii,1.1,Site/area protection,
12336668,60267,Notogomphus cottarellii,2.1,Site/area management,
12336899,60268,Notogomphus ruppeli,2.1,Site/area management,
12337134,60269,Orthetrum kristenseni,2.1,Site/area management,
12338016,60271,Pseudagrion kaffinum,2.1,Site/area management,
12338268,60272,Coenagrion syriacum,5.1.2,National level,
12338268,60272,Coenagrion syriacum,5.1.1,International level,
12338268,60272,Coenagrion syriacum,4.3,Awareness & communications,
12338268,60272,Coenagrion syriacum,2.1,Site/area management,
12338268,60272,Coenagrion syriacum,1.1,Site/area protection,
12340184,60302,Orthetrum poecilops,2.1,Site/area management,
12346008,60317,Diastatomma bicolor,2.1,Site/area management,
12346008,60317,Diastatomma bicolor,2.3,Habitat & natural process restoration,
12525900,61690,Ceylonthelphusa alpina,1.1,Site/area protection,
12605035,63105,Calopteryx hyalina,5.1.2,National level,
12605035,63105,Calopteryx hyalina,5.4.2,National level,
12605035,63105,Calopteryx hyalina,4.3,Awareness & communications,
12605035,63105,Calopteryx hyalina,2.1,Site/area management,
12605035,63105,Calopteryx hyalina,2.3,Habitat & natural process restoration,
12605035,63105,Calopteryx hyalina,1.1,Site/area protection,
12615882,63191,Chlorolestes umbratus,2.1,Site/area management,
12615882,63191,Chlorolestes umbratus,2.3,Habitat & natural process restoration,
12625794,63168,Syncordulia venator,2.1,Site/area management,
12628404,63202,Syncordulia gracilis,2.1,Site/area management,
12635143,63214,Pseudagrion makabusiense,2.1,Site/area management,
12636031,63216,Elattoneura frenulata,2.1,Site/area management,
12636031,63216,Elattoneura frenulata,2.3,Habitat & natural process restoration,
12641779,63232,Phyllopetalia apicalis,1.1,Site/area protection,
12681695,63562,Poecilotheria hanumavilasumica,5.1.3,Sub-national level,
12681695,63562,Poecilotheria hanumavilasumica,5.1.2,National level,
12681695,63562,Poecilotheria hanumavilasumica,3.3.2,Benign introduction,
12681695,63562,Poecilotheria hanumavilasumica,3.3.1,Reintroduction,
12681695,63562,Poecilotheria hanumavilasumica,3.4.1,Captive breeding/artificial propagation,
12681695,63562,Poecilotheria hanumavilasumica,4.3,Awareness & communications,
12681695,63562,Poecilotheria hanumavilasumica,1.1,Site/area protection,
12681695,63562,Poecilotheria hanumavilasumica,4.1,Formal education,
12681695,63562,Poecilotheria hanumavilasumica,1.2,Resource & habitat protection,
12681959,63563,Poecilotheria metallica,4.3,Awareness & communications,
12681959,63563,Poecilotheria metallica,3.4.1,Captive breeding/artificial propagation,
12681959,63563,Poecilotheria metallica,2.1,Site/area management,
12681959,63563,Poecilotheria metallica,4.1,Formal education,
12682203,63565,Poecilotheria nallamalaiensis,5.1.3,Sub-national level,
12682203,63565,Poecilotheria nallamalaiensis,5.1.2,National level,
12682203,63565,Poecilotheria nallamalaiensis,5.1.1,International level,
12682203,63565,Poecilotheria nallamalaiensis,6.1,Linked enterprises & livelihood alternatives,
12682203,63565,Poecilotheria nallamalaiensis,4.3,Awareness & communications,
12682203,63565,Poecilotheria nallamalaiensis,3.4.1,Captive breeding/artificial propagation,
12682203,63565,Poecilotheria nallamalaiensis,2.1,Site/area management,
12682203,63565,Poecilotheria nallamalaiensis,1.1,Site/area protection,
12682203,63565,Poecilotheria nallamalaiensis,4.1,Formal education,
12682467,63564,Poecilotheria miranda,5.1.2,National level,
12682467,63564,Poecilotheria miranda,5.1.1,International level,
12682467,63564,Poecilotheria miranda,6.1,Linked enterprises & livelihood alternatives,
12682467,63564,Poecilotheria miranda,4.3,Awareness & communications,
12682467,63564,Poecilotheria miranda,3.4.1,Captive breeding/artificial propagation,
12682467,63564,Poecilotheria miranda,1.1,Site/area protection,
12682467,63564,Poecilotheria miranda,4.1,Formal education,
12682744,63566,Poecilotheria regalis,3.1.2,Trade management,
12682744,63566,Poecilotheria regalis,5.1.2,National level,
12682744,63566,Poecilotheria regalis,5.1.1,International level,
12682744,63566,Poecilotheria regalis,6.1,Linked enterprises & livelihood alternatives,
12682744,63566,Poecilotheria regalis,4.3,Awareness & communications,
12682744,63566,Poecilotheria regalis,3.4.1,Captive breeding/artificial propagation,
12682744,63566,Poecilotheria regalis,2.1,Site/area management,
12682744,63566,Poecilotheria regalis,3.1.1,Harvest management,
12682744,63566,Poecilotheria regalis,1.1,Site/area protection,
12682744,63566,Poecilotheria regalis,4.1,Formal education,
12683035,63567,Poecilotheria rufilata,6.1,Linked enterprises & livelihood alternatives,
12683035,63567,Poecilotheria rufilata,4.3,Awareness & communications,
12683035,63567,Poecilotheria rufilata,3.4.1,Captive breeding/artificial propagation,
12683035,63567,Poecilotheria rufilata,2.1,Site/area management,
12683035,63567,Poecilotheria rufilata,2.3,Habitat & natural process restoration,
12683035,63567,Poecilotheria rufilata,1.1,Site/area protection,
12683035,63567,Poecilotheria rufilata,4.1,Formal education,
12690969,63558,Chilobrachys fimbriatus,5.1.3,Sub-national level,
12690969,63558,Chilobrachys fimbriatus,6.1,Linked enterprises & livelihood alternatives,
12690969,63558,Chilobrachys fimbriatus,4.3,Awareness & communications,
12690969,63558,Chilobrachys fimbriatus,3.4.1,Captive breeding/artificial propagation,
12690969,63558,Chilobrachys fimbriatus,1.1,Site/area protection,
12690969,63558,Chilobrachys fimbriatus,4.1,Formal education,
12691202,63559,Chilobrachys hardwicki,5.1.3,Sub-national level,
12691202,63559,Chilobrachys hardwicki,4.3,Awareness & communications,
12691202,63559,Chilobrachys hardwicki,6.1,Linked enterprises & livelihood alternatives,
12691202,63559,Chilobrachys hardwicki,3.4.1,Captive breeding/artificial propagation,
12691202,63559,Chilobrachys hardwicki,1.1,Site/area protection,
12691202,63559,Chilobrachys hardwicki,4.1,Formal education,
12691453,63560,Haploclastus kayi,3.1.2,Trade management,
12691453,63560,Haploclastus kayi,5.1.3,Sub-national level,
12691453,63560,Haploclastus kayi,3.4.1,Captive breeding/artificial propagation,
12691453,63560,Haploclastus kayi,4.3,Awareness & communications,
12691453,63560,Haploclastus kayi,6.1,Linked enterprises & livelihood alternatives,
12691453,63560,Haploclastus kayi,3.1.1,Harvest management,
12691453,63560,Haploclastus kayi,1.1,Site/area protection,
12691453,63560,Haploclastus kayi,4.1,Formal education,
12691712,63561,Poecilotheria formosa,5.1.3,Sub-national level,
12691712,63561,Poecilotheria formosa,3.1.2,Trade management,
12691712,63561,Poecilotheria formosa,5.1.2,National level,
12691712,63561,Poecilotheria formosa,5.1.1,International level,
12691712,63561,Poecilotheria formosa,6.1,Linked enterprises & livelihood alternatives,
12691712,63561,Poecilotheria formosa,4.3,Awareness & communications,
12691712,63561,Poecilotheria formosa,3.4.1,Captive breeding/artificial propagation,
12691712,63561,Poecilotheria formosa,3.1.1,Harvest management,
12691712,63561,Poecilotheria formosa,1.1,Site/area protection,
12691712,63561,Poecilotheria formosa,4.1,Formal education,
12691945,63568,Poecilotheria striata,5.1.3,Sub-national level,
12691945,63568,Poecilotheria striata,3.1.2,Trade management,
12691945,63568,Poecilotheria striata,5.1.2,National level,
12691945,63568,Poecilotheria striata,5.1.1,International level,
12691945,63568,Poecilotheria striata,6.1,Linked enterprises & livelihood alternatives,
12691945,63568,Poecilotheria striata,4.3,Awareness & communications,
12691945,63568,Poecilotheria striata,3.4.1,Captive breeding/artificial propagation,
12691945,63568,Poecilotheria striata,2.1,Site/area management,
12691945,63568,Poecilotheria striata,3.1.1,Harvest management,
12691945,63568,Poecilotheria striata,1.1,Site/area protection,
12691945,63568,Poecilotheria striata,4.1,Formal education,
12692174,63569,Poecilotheria tigrinawesseli,5.1.3,Sub-national level,
12692174,63569,Poecilotheria tigrinawesseli,5.1.2,National level,
12692174,63569,Poecilotheria tigrinawesseli,5.1.1,International level,
12692174,63569,Poecilotheria tigrinawesseli,3.4.1,Captive breeding/artificial propagation,
12692174,63569,Poecilotheria tigrinawesseli,4.3,Awareness & communications,
12692174,63569,Poecilotheria tigrinawesseli,2.1,Site/area management,
12692174,63569,Poecilotheria tigrinawesseli,3.1.1,Harvest management,
12692174,63569,Poecilotheria tigrinawesseli,1.1,Site/area protection,
12692174,63569,Poecilotheria tigrinawesseli,4.1,Formal education,
12705647,63672,Thrigmopoeus insignis,5.1.3,Sub-national level,
12705647,63672,Thrigmopoeus insignis,6.1,Linked enterprises & livelihood alternatives,
12705647,63672,Thrigmopoeus insignis,4.3,Awareness & communications,
12705647,63672,Thrigmopoeus insignis,3.4.1,Captive breeding/artificial propagation,
12705647,63672,Thrigmopoeus insignis,1.1,Site/area protection,
12705647,63672,Thrigmopoeus insignis,4.1,Formal education,
12705887,63673,Thrigmopoeus truculentus,5.1.3,Sub-national level,
12705887,63673,Thrigmopoeus truculentus,3.4.1,Captive breeding/artificial propagation,
12705887,63673,Thrigmopoeus truculentus,4.3,Awareness & communications,
12705887,63673,Thrigmopoeus truculentus,6.1,Linked enterprises & livelihood alternatives,
12705887,63673,Thrigmopoeus truculentus,1.1,Site/area protection,
12705887,63673,Thrigmopoeus truculentus,4.1,Formal education,
12763608,64378,Potamonautes calcaratus,2.1,Site/area management,
12765673,64384,Potamonautes kensleyi,2.1,Site/area management,
12766440,64386,Potamonautes macrobrachii,2.1,Site/area management,
12767155,64388,Potamonautes parvispina,2.1,Site/area management,
12767481,64389,Potamonautes perlatus,2.1,Site/area management,
12768129,64390,Potamonautes sidneyi,2.1,Site/area management,
12768950,64392,Potamonautes warreni,2.1,Site/area management,
12818297,6973,Ecchlorolestes nylephtha,2.1,Site/area management,
12818297,6973,Ecchlorolestes nylephtha,2.3,Habitat & natural process restoration,
12846348,7740,Engaeus rostrogaleatus,2.1,Site/area management,
12846889,7742,Engaeus sternalis,2.3,Habitat & natural process restoration,
12846889,7742,Engaeus sternalis,1.1,Site/area protection,
12847485,7745,Engaeus granulatus,4.3,Awareness & communications,
12853654,7832,Epigomphus camelus,1.1,Site/area protection,
12889668,8137,Euastacus bindal,1.1,Site/area protection,
12890633,8141,Euastacus hystricosus,1.1,Site/area protection,
12891518,8145,Euastacus robertsi,1.1,Site/area protection,
12892734,8150,Euastacus neodiversus,4.3,Awareness & communications,
12892734,8150,Euastacus neodiversus,1.1,Site/area protection,
12913088,8489,Fallicambarus danielae,1.1,Site/area protection,
13023379,9872,Hemicordulia okinawensis,2.3,Habitat & natural process restoration,
13100344,984,Amanipodagrion gilliesi,4.3,Awareness & communications,
13100344,984,Amanipodagrion gilliesi,2.1,Site/area management,
13100344,984,Amanipodagrion gilliesi,2.3,Habitat & natural process restoration,
13100344,984,Amanipodagrion gilliesi,1.1,Site/area protection,
13100344,984,Amanipodagrion gilliesi,1.2,Resource & habitat protection,
13309447,13304723,Colletes creticus,1.2,Resource & habitat protection,""
13309447,13304723,Colletes creticus,1.1,Site/area protection,""
13309455,13304833,Colletes cyprius,1.2,Resource & habitat protection,""
13309455,13304833,Colletes cyprius,1.1,Site/area protection,""
13309463,13305371,Colletes dimidiatus,1.2,Resource & habitat protection,""
13309463,13305371,Colletes dimidiatus,1.1,Site/area protection,""
13309467,13305403,Colletes dinizi,1.2,Resource & habitat protection,""
13309467,13305403,Colletes dinizi,1.1,Site/area protection,""
13309503,13306686,Colletes halophilus,1.2,Resource & habitat protection,""
13309503,13306686,Colletes halophilus,1.1,Site/area protection,""
13309507,13306742,Colletes hederae,1.2,Resource & habitat protection,""
13309507,13306742,Colletes hederae,1.1,Site/area protection,""
13309547,13307133,Colletes merceti,1.2,Resource & habitat protection,""
13309547,13307133,Colletes merceti,1.1,Site/area protection,""
13309559,13307158,Colletes moricei,1.2,Resource & habitat protection,""
13309559,13307158,Colletes moricei,1.1,Site/area protection,""
13309579,13307394,Colletes pulchellus,1.2,Resource & habitat protection,""
13309579,13307394,Colletes pulchellus,1.1,Site/area protection,""
13309587,13307633,Colletes schmidi,1.2,Resource & habitat protection,""
13309587,13307633,Colletes schmidi,1.1,Site/area protection,""
13309595,13307696,Colletes sierrensis,1.2,Resource & habitat protection,""
13309595,13307696,Colletes sierrensis,1.1,Site/area protection,""
13309607,13307748,Colletes standfussi,1.2,Resource & habitat protection,""
13309607,13307748,Colletes standfussi,1.1,Site/area protection,""
13309615,13308901,Colletes tardus,1.2,Resource & habitat protection,""
13309615,13308901,Colletes tardus,1.1,Site/area protection,""
13309623,13309155,Colletes tuberculiger,1.2,Resource & habitat protection,""
13309623,13309155,Colletes tuberculiger,1.1,Site/area protection,""
13309631,13309203,Colletes wolfi,1.2,Resource & habitat protection,""
13309631,13309203,Colletes wolfi,1.1,Site/area protection,""
13324681,13322507,Dasypoda iberica,1.1,Site/area protection,""
13324685,13322511,Dasypoda morotei,1.1,Site/area protection,""
13324689,13322514,Dasypoda pyriformis,1.1,Site/area protection,""
13324713,13323697,Macropis europaea,1.1,Site/area protection,""
13324741,13324055,Melitta hispanica,1.1,Site/area protection,""
13324745,13324172,Melitta iberica,1.1,Site/area protection,""
13324749,13324176,Melitta kastiliensis,1.1,Site/area protection,""
13324765,13324617,Melitta murciana,1.1,Site/area protection,""
13324777,13324627,Melitta seitzi,1.1,Site/area protection,""
13324781,13324630,Melitta tomentosa,1.1,Site/area protection,""
13324789,13324644,Melitta udmurtica,1.1,Site/area protection,""
13355370,59766,Pseudagrion arabicum,2.1,Site/area management,""
13355370,59766,Pseudagrion arabicum,1.1,Site/area protection,""
13355370,59766,Pseudagrion arabicum,4.3,Awareness & communications,""
13355370,59766,Pseudagrion arabicum,5.1.2,National level,""
13355370,59766,Pseudagrion arabicum,5.1.3,Sub-national level,""
13355370,59766,Pseudagrion arabicum,1.2,Resource & habitat protection,""
13381796,165522,Sympetrum sinaiticum,1.1,Site/area protection,""
13381796,165522,Sympetrum sinaiticum,4.3,Awareness & communications,""
13381796,165522,Sympetrum sinaiticum,1.2,Resource & habitat protection,""
13385827,60285,Arabineura khalidi,1.1,Site/area protection,""
13385827,60285,Arabineura khalidi,4.3,Awareness & communications,""
13385827,60285,Arabineura khalidi,1.2,Resource & habitat protection,""
13386151,60283,Pinheyschna yemenensis,2.1,Site/area management,""
13386151,60283,Pinheyschna yemenensis,1.1,Site/area protection,""
13386151,60283,Pinheyschna yemenensis,5.1.1,International level,""
13386151,60283,Pinheyschna yemenensis,5.1.2,National level,""
13386151,60283,Pinheyschna yemenensis,5.1.3,Sub-national level,""
13386151,60283,Pinheyschna yemenensis,1.2,Resource & habitat protection,""
13386151,60283,Pinheyschna yemenensis,4.1,Formal education,""
13386151,60283,Pinheyschna yemenensis,4.3,Awareness & communications,""
13386151,60283,Pinheyschna yemenensis,5.2,Policies and regulations,""
13391110,13390533,Zosteraeschna ellioti,2.1,Site/area management,
13391110,13390533,Zosteraeschna ellioti,6.1,Linked enterprises & livelihood alternatives,
13391110,13390533,Zosteraeschna ellioti,1.2,Resource & habitat protection,
13391110,13390533,Zosteraeschna ellioti,4.3,Awareness & communications,
13985200,10874,Isophya harzi,2.1,Site/area management,""
14255260,43,Acanthaeschna victoria,2.3,Habitat & natural process restoration,""
14255260,43,Acanthaeschna victoria,2.1,Site/area management,""
