internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
171301,Montenegrina cattaroensis,"Montenegrina umbilicata (O. Boettger, 1879)",Montenegrina,umbilicata,"(O. Boettger, 1879)",,
171315,Alopia canescens,"Clausilia canescens Charpentier, 1852",Clausilia,canescens,"Charpentier, 1852",,
171318,Ferussacia fritschi,"Cionella fritschi Mousson, 1872",Cionella,fritschi,"Mousson, 1872",,
171322,Daudebardia dacica,"Daudebardia dacida [orth. error] Grossu, 1969",Daudebardia,dacida [orth. error],"Grossu, 1969",,
171322,Daudebardia dacica,"Daudebardia incerta Grossu, 1969",Daudebardia,incerta,"Grossu, 1969",,
171322,Daudebardia dacica,"Daudebardia kolosvaryi H. Wagner, 1942",Daudebardia,kolosvaryi,"H. Wagner, 1942",,
171333,Inchoatia megdova,"Carinigera megdova H. Nordsieck, 1974",Carinigera,megdova,"H. Nordsieck, 1974",,
171334,Janulus stephanophorus,"Helix stephanophorus Deshayes, 1850",Helix,stephanophorus,"Deshayes, 1850",,
171338,Ferussacia lanzarotensis,"Cionella lanzarotensis Mousson, 1872",Cionella,lanzarotensis,"Mousson, 1872",,
171339,Oxychilus meridionalis,"Hyalinia meridionalis Paulucci, 1881",Hyalinia,meridionalis,"Paulucci, 1881",,
171351,Charpentieria splendens,"Siciliaria splendens H. Nordsieck, 1996",Siciliaria,splendens,"H. Nordsieck, 1996",,
171352,Charpentieria scarificata,Clausilia confinata Benoit 1859,Clausilia,confinata,Benoit 1859,,
171352,Charpentieria scarificata,Clausilia sacrificata Benoit 1875,Clausilia,sacrificata,Benoit 1875,,
171354,Albinaria thiesseae,"Albinaria grissea subsp. grissea Deshayes, 1835",Albinaria,grissea subsp. grissea,"Deshayes, 1835",,
171356,Oxychilus lentiformis,"Ortizius brauni Westerlund, 1887",Ortizius,brauni,"Westerlund, 1887",,
171356,Oxychilus lentiformis,"Hyalinia lentiformis Kobelt, 1882",Hyalinia,lentiformis,"Kobelt, 1882",,
171357,Agathylla strigillata,"Claustrilia strigillata Rossmässler, 1835",Claustrilia,strigillata,"Rossmässler, 1835",,
171366,Tandonia croatica,"Milax croaticus H. Wagner, 1929",Milax,croaticus,"H. Wagner, 1929",,
171370,Isabellaria almae,"Clausilia almae O. Boettger, 1889",Clausilia,almae,"O. Boettger, 1889",,
171370,Isabellaria almae,"Albinaria almae (O. Boettger, 1889)",Albinaria,almae,"(O. Boettger, 1889)",,
171371,Medora eris,"Clausilia eris L. Pfeiffer, 1866",Clausilia,eris,"L. Pfeiffer, 1866",,
171371,Medora eris,"Clausilia coerulescens Westerlund, 1878",Clausilia,coerulescens,"Westerlund, 1878",,
171371,Medora eris,"Clausilia major Westerlund, 1878",Clausilia,major,"Westerlund, 1878",,
171371,Medora eris,"Medora equestris Küster, 1861",Medora,equestris,"Küster, 1861",,
171377,Isabellaria lutracana,"Sericata lutracana H. Nordsieck, 1977",Sericata,lutracana,"H. Nordsieck, 1977",,
171378,Isabellaria parnassia,"Sericata parnassia (O. Boettger, 1888)",Sericata,parnassia,"(O. Boettger, 1888)",,
171378,Isabellaria parnassia,"Clausilia parnassia O. Boettger, 1888",Clausilia,parnassia,"O. Boettger, 1888",,
171384,Oxychilus oppressus,"Oxychilus lybisonis Paulucci, 1879",Oxychilus,lybisonis,"Paulucci, 1879",,
171384,Oxychilus oppressus,"Oxychilus nevillianus Paulucci, 1882",Oxychilus,nevillianus,"Paulucci, 1882",,
171384,Oxychilus oppressus,"Oxychilus convexiuscula Paulucci, 1882",Oxychilus,convexiuscula,"Paulucci, 1882",,
171384,Oxychilus oppressus,"Oxychilus albinellus Paulucci, 1882",Oxychilus,albinellus,"Paulucci, 1882",,
171385,Charpentieria incerta,"Clausilia confusa Benoit, 1862",Clausilia,confusa,"Benoit, 1862",,
171385,Charpentieria incerta,"Clausilia  monterosati Benoit, 1862",Clausilia ,monterosati,"Benoit, 1862",,
171388,Tandonia sowerbyi,"Limax sowerbyi A. Férussac, 1823",Limax,sowerbyi,"A. Férussac, 1823",,
171392,Hypnophila zacynthia,"Azeca zacynthia Roth, 1855",Azeca,zacynthia,"Roth, 1855",,
171392,Hypnophila zacynthia,"Azeca  integra Mousson, 1859",Azeca ,integra,"Mousson, 1859",,
171398,Lampedusa lopadusae,"Clausilia lampedusae Rossmaessler, 1858",Clausilia,lampedusae,"Rossmaessler, 1858",,
171398,Lampedusa lopadusae,"Clausilia nodulosa Monterosato, 1892",Clausilia,nodulosa,"Monterosato, 1892",,
171398,Lampedusa lopadusae,"Clausilia pallidescens A. Schmidt, 1868",Clausilia,pallidescens,"A. Schmidt, 1868",,
171398,Lampedusa lopadusae,"Clausilia  solidula Monterosato, 1892",Clausilia ,solidula,"Monterosato, 1892",,
171406,Oxychilus rateranus,"Ortizius granadensis Kobelt, 1890",Ortizius,granadensis,"Kobelt, 1890",,
171406,Oxychilus rateranus,"Ortizius alhambrae Westerlund, 1886",Ortizius,alhambrae,"Westerlund, 1886",,
171406,Oxychilus rateranus,"Zonites rateranus Servain, 1880",Zonites,rateranus,"Servain, 1880",,
171409,Cecilioides clessini,"Cecilioides castroiana Locard, 1899",Cecilioides,castroiana,"Locard, 1899",,
171409,Cecilioides clessini,"Cecilioides binodosa von Maltzan, 1886",Cecilioides,binodosa,"von Maltzan, 1886",,
171409,Cecilioides clessini,"Terebrella clessini von Maltzan, 1886",Terebrella,clessini,"von Maltzan, 1886",,
171410,Agathylla viperina,"Clausilia viperina Westerlund, 1901",Clausilia,viperina,"Westerlund, 1901",,
171411,Medora lesinensis,"Clausilia lesinensis Kuster, 1847",Clausilia,lesinensis,"Kuster, 1847",,
171416,Keraea deflorata,"Discus deflorata (R.T. Lowe, 1855)",Discus,deflorata,"(R.T. Lowe, 1855)",,
171416,Keraea deflorata,"Helix deflorata R.T. Lowe, 1855",Helix,deflorata,"R.T. Lowe, 1855",,
171418,Amphorella gracilis,"Glandina gracilis (Lowe,1831)",Glandina,gracilis,"(Lowe,1831)",,
171418,Amphorella gracilis,"Achatina  gracilis (Lowe,1831)",Achatina ,gracilis,"(Lowe,1831)",,
171418,Amphorella gracilis,"Lovea gracilis (Lowe,1831)",Lovea,gracilis,"(Lowe,1831)",,
171418,Amphorella gracilis,"Ferrussacia  gracilis (Lowe,1831)",Ferrussacia ,gracilis,"(Lowe,1831)",,
171418,Amphorella gracilis,"Achatina vitrea Lowe, 1855",Achatina,vitrea,"Lowe, 1855",,
171418,Amphorella gracilis,"Helix gracilis (Lowe, 1831)",Helix,gracilis,"(Lowe, 1831)",,
171424,Mediterranea montivaga,"Oxychilus montivagus (M. von Kimakowicz, 1890)",Oxychilus,montivagus,"(M. von Kimakowicz, 1890)",,
171424,Mediterranea montivaga,"Hyalinia montivaga (M. von Kimakowicz, 1890)",Hyalinia,montivaga,"(M. von Kimakowicz, 1890)",,
171437,Allaegopis transiens,"Zonites transiens Mousson, 1859",Zonites,transiens,"Mousson, 1859",,
171445,Oxychilus pityusanus,"Ortizius pityusanus Riedel, 1969",Ortizius,pityusanus,"Riedel, 1969",,
171446,Charpentieria leucophryna,"Clausilia leucophryne var. laudabilis Boettger, 1879",Clausilia,leucophryne var. laudabilis,"Boettger, 1879",,
171446,Charpentieria leucophryna,"Clausilia confinata var. merens Westerlund, 1892",Clausilia,confinata var. merens,"Westerlund, 1892",,
171450,Zonites algirus,"Helix algirus Linnaeus, 1758",Helix,algirus,"Linnaeus, 1758",,
171458,Limax vizzavonensis,"Limax minimus Pollonera, 1896 non Forsskal, 1775",Limax,minimus,"Pollonera, 1896 non Forsskal, 1775",,
171458,Limax vizzavonensis,"Limax obscurus Simroth, 1900",Limax,obscurus,"Simroth, 1900",,
171470,Isabellaria clandestina,"Clausilia clandestina Rossmässler, 1857",Clausilia,clandestina,"Rossmässler, 1857",,
171470,Isabellaria clandestina,"Clausilia scoliostoma Westerlund, 1893",Clausilia,scoliostoma,"Westerlund, 1893",,
171470,Isabellaria clandestina,"Clausilia dissimilis Westerlund, 1884",Clausilia,dissimilis,"Westerlund, 1884",,
171470,Isabellaria clandestina,"Clausilia boeotica Küster, 1861",Clausilia,boeotica,"Küster, 1861",,
171470,Isabellaria clandestina,"Clausilia livadica Westerlund, 1894",Clausilia,livadica,"Westerlund, 1894",,
171475,Atlantica ganoda,"Helix ganoda Mabille, 1852",Helix,ganoda,"Mabille, 1852",,
171475,Atlantica ganoda,"Discus ganodus (Mabille, 1882)",Discus,ganodus,"(Mabille, 1882)",,
171475,Atlantica ganoda,"Atlantica ganodus (Mabille, 1882)",Atlantica,ganodus,"(Mabille, 1882)",,
171477,Medora agnata,"Clausilia agnata L. Pfeiffer, 1842",Clausilia,agnata,"L. Pfeiffer, 1842",,
171482,Atlantica kompsa,"Discus kompsus (Mabille, 1883)",Discus,kompsus,"(Mabille, 1883)",,
171482,Atlantica kompsa,"Helix kompsa Mabille, 1883",Helix,kompsa,"Mabille, 1883",,
171482,Atlantica kompsa,"Helix concinna R.T. Lowe, 1861 (non Jeffreys, 1830)",Helix,concinna,"R.T. Lowe, 1861 (non Jeffreys, 1830)",,
171482,Atlantica kompsa,"Discus kompsus (Mabille, 1883)",Discus,kompsus,"(Mabille, 1883)",,
171482,Atlantica kompsa,"Atlantica kompsus (Mabille, 1883)",Atlantica,kompsus,"(Mabille, 1883)",,
171494,Boettgeria exigua,"Clausilia exigua Lowe, 1831",Clausilia,exigua,"Lowe, 1831",,
171500,Schistophallus carotii,Hyalina fragrans  Paulucci 1878,Hyalina,fragrans ,Paulucci 1878,,
171502,Amphorella mitriformis,"Glandina  mitriformis (R.T. Lowe, 1852)",Glandina ,mitriformis,"(R.T. Lowe, 1852)",,
171502,Amphorella mitriformis,"Lovea mitriformis (R.T. Lowe, 1852)",Lovea,mitriformis,"(R.T. Lowe, 1852)",,
171502,Amphorella mitriformis,"Ferussacia mitriformis (R.T. Lowe, 1852)",Ferussacia,mitriformis,"(R.T. Lowe, 1852)",,
171502,Amphorella mitriformis,"Achatina mitriformis (R.T. Lowe, 1852)",Achatina,mitriformis,"(R.T. Lowe, 1852)",,
171515,Gyralina mljetica,"Spelaeopatula mljetica L. Pintér & Riedel, 1973",Spelaeopatula,mljetica,"L. Pintér & Riedel, 1973",,
171520,Tandonia fejervaryi,"Milax fejervaryi H. Wagner, 1929",Milax,fejervaryi,"H. Wagner, 1929",,
171520,Tandonia fejervaryi,"Milax adensameri H. Wagner, 1931",Milax,adensameri,"H. Wagner, 1931",,
171525,Albinaria compressa,"Clausilia compressa L. Pfeiffer, 1850",Clausilia,compressa,"L. Pfeiffer, 1850",,
171530,Retinella lenis,"Helix lenis Shuttleworth, 1852",Helix,lenis,"Shuttleworth, 1852",,
171530,Retinella lenis,"Zonites lenis (Shuttleworth, 1852)",Zonites,lenis,"(Shuttleworth, 1852)",,
171537,Aegopis italicus,"Zonites paulucciae Kobelt, 1881",Zonites,paulucciae,"Kobelt, 1881",,
171537,Aegopis italicus,"Zonites compressus Vaught, 1989 var. italica Kobelt, 1876",Zonites,compressus,"Vaught, 1989",variety,"Kobelt, 1876"
171541,Oxychilus farinesianus,"Zonites farinesianus Bourguignat, 1870",Zonites,farinesianus,"Bourguignat, 1870",,
171542,Charpentieria paestana,"Charpentieria neumeyeri Küster, 1850",Charpentieria,neumeyeri,"Küster, 1850",,
171542,Charpentieria paestana,"Clausilia paestana Philippi, 1836",Clausilia,paestana,"Philippi, 1836",,
171542,Charpentieria paestana,"Charpentieria paestana (Philippi, 1836) ssp. semisculpta Paulucci, 1878",Charpentieria,paestana,"(Philippi, 1836)",subspecies,"Paulucci, 1878"
171542,Charpentieria paestana,"Charpentieria paestana (Philippi, 1836) ssp. tenuisculpta Boettger, 1879",Charpentieria,paestana,"(Philippi, 1836)",subspecies,"Boettger, 1879"
171542,Charpentieria paestana,"Delima piceata (Rossmässler, 1836) ssp. sangroensis A.J. Wagner, 1925",Delima,piceata,"(Rossmässler, 1836)",subspecies,"A.J. Wagner, 1925"
171544,Dilataria boettgeriana,"Clausilia boettgeriana Paulucci, 1878",Clausilia,boettgeriana,"Paulucci, 1878",,
171546,Carinigera torifera,"Sericata torifera (O. Boettger, 1885)",Sericata,torifera,"(O. Boettger, 1885)",,
171546,Carinigera torifera,"Clausilia torifera O. Boettger, 1885",Clausilia,torifera,"O. Boettger, 1885",,
171549,Oxychilus minor,"Helix cypria Pfeiffer, 1847",Helix,cypria,"Pfeiffer, 1847",,
171552,Ariunculus isselii,"Arion isseli (Lessona & Pollonera, 1882)",Arion,isseli,"(Lessona & Pollonera, 1882)",,
171554,Milax ochraceus,"Amalia ochracea Bérenguier, 1900",Amalia,ochracea,"Bérenguier, 1900",,
171556,Agathylla regularis,"Clausilia regularis L. Pfeiffer, 1861",Clausilia,regularis,"L. Pfeiffer, 1861",,
171558,Albinaria profuga,"Clausilia profuga Charpentier, 1852",Clausilia,profuga,"Charpentier, 1852",,
171558,Albinaria profuga,"Clausilia argolina Westerlund, 1894",Clausilia,argolina,"Westerlund, 1894",,
171558,Albinaria profuga,"Clausilia collaris Westerlund, 1894",Clausilia,collaris,"Westerlund, 1894",,
171558,Albinaria profuga,"Clausilia indigena A. Schmidt, 1868",Clausilia,indigena,"A. Schmidt, 1868",,
171558,Albinaria profuga,"Clausilia minor Charpentier, 1852",Clausilia,minor,"Charpentier, 1852",,
171568,Troglaegopis mosorensis,"Aegopis obenbergeri Frankenberger, 1917",Aegopis,obenbergeri,"Frankenberger, 1917",,
171568,Troglaegopis mosorensis,"Aegopis mosorensis Kuščer, 1933",Aegopis,mosorensis,"Kuščer, 1933",,
171571,Gibbulinella dewinteri,"Helix dealbata Webb & Berthelot, 1833 var. minor Mousson, 1872 (non mult. auct.)",Helix,dealbata,"Webb & Berthelot, 1833",variety,"Mousson, 1872 (non mult. auct.)"
171575,Isabellaria saxicola,"Clausilia saxicola L. Pfeiffer, 1848",Clausilia,saxicola,"L. Pfeiffer, 1848",,
171575,Isabellaria saxicola,"Clausilia fausta A. Schmidt, 1868",Clausilia,fausta,"A. Schmidt, 1868",,
171575,Isabellaria saxicola,"Clausilia rubicunda Küster, 1851",Clausilia,rubicunda,"Küster, 1851",,
171581,Mentissella rebeli,"Clausilia rebeli Sturany, 1897",Clausilia,rebeli,"Sturany, 1897",,
171584,Alopia lischkeana,"Clausilia lischkeana Charpentier, 1852",Clausilia,lischkeana,"Charpentier, 1852",,
171586,Medora almissana,"Medora stenostoma Kuster, 1850",Medora,stenostoma,"Kuster, 1850",,
171586,Medora almissana,"Medora major Westerlund, 1878",Medora,major,"Westerlund, 1878",,
171586,Medora almissana,"Medora dextrorsa Kuster, 1850",Medora,dextrorsa,"Kuster, 1850",,
171586,Medora almissana,"Medora minor Kuster, 1850",Medora,minor,"Kuster, 1850",,
171592,Carinigera stussineri,"Sericata stussineri (O. Boettger, 1885)",Sericata,stussineri,"(O. Boettger, 1885)",,
171592,Carinigera stussineri,"Clausilia stussineri O. Boettger, 1885",Clausilia,stussineri,"O. Boettger, 1885",,
171592,Carinigera stussineri,"Clausilia minor O. Boettger, 1885",Clausilia,minor,"O. Boettger, 1885",,
171594,Oxychilus atlanticus,"Helix atlantica Morelet & Drouët, 1857",Helix,atlantica,"Morelet & Drouët, 1857",,
171595,Charpentieria ferrox,"Siciliaria ferrox R.A. Brandt, 1961",Siciliaria,ferrox,"R.A. Brandt, 1961",,
171603,Arion vejdowskyi,"Arion vejdorskyi Babor & Kostal, 1893",Arion,vejdorskyi,"Babor & Kostal, 1893",,
171606,Gyralina gyralinaeformis,"Spelaeopatula gyralinaeformis Riedel & Velkovrh, 1976",Spelaeopatula,gyralinaeformis,"Riedel & Velkovrh, 1976",,
171607,Charpentieria vulcanica,"Clausilia vulcanica Benoit, 1860",Clausilia,vulcanica,"Benoit, 1860",,
171608,Albinaria grayana,"Clausilia graeca L. Pfeiffer, 1850",Clausilia,graeca,"L. Pfeiffer, 1850",,
171608,Albinaria grayana,"Clausilia gracilior Boettger, 1883",Clausilia,gracilior,"Boettger, 1883",,
171613,Tandonia lagostana,"Milax lagostanus H. Wagner, 1940",Milax,lagostanus,"H. Wagner, 1940",,
171615,Alopia glorifica,"Alopia vranceana Grossu, 1967",Alopia,vranceana,"Grossu, 1967",,
171615,Alopia glorifica,"Clausilia glorifica Charpentier, 1852",Clausilia,glorifica,"Charpentier, 1852",,
171616,Albinaria cytherae,"Clausilia petronella Westerlund, 1894",Clausilia,petronella,"Westerlund, 1894",,
171619,Daudebardia parvula,"Daudebardia crystallina Varga, 1970",Daudebardia,crystallina,"Varga, 1970",,
171621,Xerotricha garachicoensis,"Keraea garachicoensis (Wollaston, 1878)",Keraea,garachicoensis,"(Wollaston, 1878)",,
171621,Xerotricha garachicoensis,"Patula garachicoensis Wollaston, 1878",Patula,garachicoensis,"Wollaston, 1878",,
171621,Xerotricha garachicoensis,"Patula garachicoensis var. ß submarmorata Wollaston, 1878",Patula,garachicoensis var. ß submarmorata,"Wollaston, 1878",,
171624,Cochlodina kuesteri,Clausilia sancta Paulucci 1882,Clausilia,sancta,Paulucci 1882,,
171624,Cochlodina kuesteri,Clausilia sarda J.B. Villa 1836,Clausilia,sarda,J.B. Villa 1836,,
171624,Cochlodina kuesteri,Clausilia sophiae Paulucci 1882,Clausilia,sophiae,Paulucci 1882,,
171634,Spinophallus uminskii,"Lindbergia uminskii Riedel, 1960",Lindbergia,uminskii,"Riedel, 1960",,
171635,Oxychilus requienii,"Zonites lucidus var. requienii Moquin-Tandon, 1855",Zonites,lucidus,,variety,"Moquin-Tandon, 1855"
171637,Gigantomilax majoricensis,"Limacus majoricensis (Heynemann, 1863)",Limacus,majoricensis,"(Heynemann, 1863)",,
171639,Cryptella canariensis,"Parmacella canariensis Webb & Berthelot, 1833",Parmacella,canariensis,"Webb & Berthelot, 1833",,
171639,Cryptella canariensis,Parmacella (Cryptella) canariensis canariensis Hutterer,Parmacella (Cryptella),canariensis canariensis,Hutterer,,
171648,Oxychilus adjaciensis,"Hyalinia adjaciensis Caziot, 1904",Hyalinia,adjaciensis,"Caziot, 1904",,
171649,Charpentieria nobilis,"Siciliaria episoma Brandt, 1961",Siciliaria,episoma,"Brandt, 1961",,
171665,Gyralina korabensis,"Spelaeopatula korabensis Riedel, 1970",Spelaeopatula,korabensis,"Riedel, 1970",,
171669,Carinigera eximia,"Clausilia eximia Möllendorff, 1873",Clausilia,eximia,"Möllendorff, 1873",,
171675,Hohenwartiana aradasiana,"Cecilioides elegans Benoit, 1882",Cecilioides,elegans,"Benoit, 1882",,
171675,Hohenwartiana aradasiana,"Hohenwarthia aradasiana (Benoit, 1862)",Hohenwarthia,aradasiana,"(Benoit, 1862)",,
171677,Carinigera praestans,"Isabellaria praestans (Westerlund, 1893)",Isabellaria,praestans,"(Westerlund, 1893)",,
171677,Carinigera praestans,"Clausilia praestans Westerlund, 1893",Clausilia,praestans,"Westerlund, 1893",,
171685,Oxychilus amblyopus,"Zonites amblyopus J. Mabille, 1869",Zonites,amblyopus,"J. Mabille, 1869",,
171687,Oxychilus anjana,"Ortizius anjana Altonaga, 1986",Ortizius,anjana,"Altonaga, 1986",,
171688,Cryptella auriculata,"Parmacella callosa Mousson, 1872",Parmacella,callosa,"Mousson, 1872",,
171688,Cryptella auriculata,"Parmacella auriculata Mousson, 1872",Parmacella,auriculata,"Mousson, 1872",,
171688,Cryptella auriculata,"Parmacella (Cryptella) canariensis auriculata Mousson, 1872",Parmacella (Cryptella),canariensis auriculata,"Mousson, 1872",,
171700,Oxychilus tomlini,"Vitrea tomlini Smith, 1905",Vitrea,tomlini,"Smith, 1905",,
171709,Oxychilus shuttleworthianus,"Hyalinia shuttleworthiana Pini, 1884",Hyalinia,shuttleworthiana,"Pini, 1884",,
171713,Vitrea clessini,"Hyalinia clessini P. Hesse, 1882",Hyalinia,clessini,"P. Hesse, 1882",,
171727,Bulgarica stolii,"Clausilia stolii L. Pfeiffer, 1859",Clausilia,stolii,"L. Pfeiffer, 1859",,
171727,Bulgarica stolii,"Clausilia stolensis Moellendorff, 1873",Clausilia,stolensis,"Moellendorff, 1873",,
171731,Albinaria campylauchen,"Clausilia campylauchen O. Boettger, 1883",Clausilia,campylauchen,"O. Boettger, 1883",,
171732,Albinaria arcadica,"Clausilia arcadica O. Boettger, 1878",Clausilia,arcadica,"O. Boettger, 1878",,
171734,Inchoatia haussknechti,"Carinigera haussknechti (Boettger, 1886)",Carinigera,haussknechti,"(Boettger, 1886)",,
171734,Inchoatia haussknechti,"Clausilia haussknechti O. Boettger, 1886 ",Clausilia,haussknechti,"O. Boettger, 1886 ",,
171737,Albinaria butoti,"Isabellaria butoti H. Nordsieck, 1984",Isabellaria,butoti,"H. Nordsieck, 1984",,
171738,Amphorella triticea,"Achatina paroliniana Webb and Berthelot, 1833",Achatina,paroliniana,"Webb and Berthelot, 1833",,
171738,Amphorella triticea,"Helix triticea R.T. Lowe, 1831",Helix,triticea,"R.T. Lowe, 1831",,
171738,Amphorella triticea,"Helix biplicata R.T. Lowe, 1831",Helix,biplicata,"R.T. Lowe, 1831",,
171739,Amphorella oryza,"Achatina lowei Paiva, 1866",Achatina,lowei,"Paiva, 1866",,
171739,Amphorella oryza,"Helix edentula R.T. Lowe, 1831",Helix,edentula,"R.T. Lowe, 1831",,
171739,Amphorella oryza,"Achatina oryza R.T. Lowe, 1852",Achatina,oryza,"R.T. Lowe, 1852",,
171751,Boettgeria lowei,"Clausilia lowei Albers, 1852",Clausilia,lowei,"Albers, 1852",,
171752,Montenegrina janinensis,"Montenegrina janinensis ssp. crassilabris Fauer, 1993",Montenegrina,janinensis,,subspecies,"Fauer, 1993"
171755,Boettgeria deltostoma,"Clausilia deltostoma Lowe, 1831",Clausilia,deltostoma,"Lowe, 1831",,
171759,Bulgarica mystica,"Clausilia mystica Westerlund, 1893",Clausilia,mystica,"Westerlund, 1893",,
171765,Allaegopis corcyrensis,"Zonites corcyrensis O. Boettger, 1883",Zonites,corcyrensis,"O. Boettger, 1883",,
171768,Albinaria argynnis,"Clausilia argynnis Westerlund, 1898",Clausilia,argynnis,"Westerlund, 1898",,
171770,Albinaria adrianae,"Albinaria kocki Nordsieck, 1979",Albinaria,kocki,"Nordsieck, 1979",,
171780,Bulgarica bulgariensis,"Clausilia bulgariensis L. Pfeiffer, 1848",Clausilia,bulgariensis,"L. Pfeiffer, 1848",,
171786,Delima amoena,"Clausilia amoena L. Pfeiffer, 1848",Clausilia,amoena,"L. Pfeiffer, 1848",,
171787,Hypnophila incerta,"Azeca incerta Bourguignat, 1858",Azeca,incerta,"Bourguignat, 1858",,
171994,Spelaeodiscus bulgaricus,"Aspasita bulgarica Subai & Dedov, 2008",Aspasita,bulgarica,"Subai & Dedov, 2008",,
