assessmentId,internalTaxonId,scientificName,type,text,full,value,order
85575756,20077,Ferussacia clausiliaeformis,RedListAssessors,"","Groh, K., Alonso, M.R. & Ibáñez, M.",María Rosario Alonso (Europe & Med)|Miguel Ibáñez|Klaus Groh (European terrestrial mollusc assessments),"84456210,232,5143"
85575756,20077,Ferussacia clausiliaeformis,RedListEvaluators,"","Cameron, R., Seddon, M.B., Teixeira, D. & Neubert, E.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Robert Cameron|Dinarte Teixeira (European Red List: terrestrial mollusc assessor),"3069,218,4722,1996"
85575923,23031,Vitrea striata,RedListAssessors,"","Martínez-Ortí, A.",Alberto Martínez-Ortí (European Red List: terrestrial mollusc assessor),228
85575923,23031,Vitrea striata,RedListEvaluators,"","Gómez Moliner, B.J. & Bank, R.",Benjamín Gómez Moliner (Europe & Med)|Ruud Bank,"254,2075"
85575923,23031,Vitrea striata,RedListFacilitators,"","Cálix, M.",Marta Cálix (IUCN European Red List),84986092
85575948,23213,Zonites anaphiensis,RedListAssessors,"","Triantis, K.",Konstantinos Triantis (IUCN SSC Mollusc Specialist Group),2035
85575948,23213,Zonites anaphiensis,RedListEvaluators,"","Dedov, I., Georgiev, D., Neubert, E. & Parmakelis, A.",Dilian  Georgiev (University of Plovdiv)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ivailo Dedov (European Red List: terrestrial mollusc assessor)|Aristeidis Parmakelis (University of Athens),"81837303,1495,1996,85357240"
85575948,23213,Zonites anaphiensis,RedListFacilitators,"","Neubert, E.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),1996
85575968,23258,Zospeum biscaiense,RedListAssessors,"","Slapnik, R. & Gómez Moliner, B.J.",Benjamín Gómez Moliner (Europe & Med)|Rajko Slapnik (European Red List: terrestrial mollusc assessor),"1752,254"
85575968,23258,Zospeum biscaiense,RedListEvaluators,"","Allen, D.J. & Neubert, E.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),"305,1996"
85575968,23258,Zospeum biscaiense,RedListContributors,"","von Proschwitz, T., Reischütz, A. & Fehér, Z.",Zoltán Fehér (Europe)|Alexander Reischütz|Ted von Proschwitz (Göteborg Natural History Museum),"107517762,3861,367"
85575968,23258,Zospeum biscaiense,RedListFacilitators,"","von Proschwitz, T.",Ted von Proschwitz (Göteborg Natural History Museum),107517762
85576043,170589,Carychium biondii,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
85576043,170589,Carychium biondii,RedListEvaluators,"","Gómez Moliner, B.J., Martínez-Ortí, A., Rowson, B. & Allen, D.J.",Alberto Martínez-Ortí (European Red List: terrestrial mollusc assessor)|Benjamín Gómez Moliner (Europe & Med)|David Allen (IUCN)|Ben Rowson (European Red List: terrestrial mollusc assessor),"254,228,81839035,305"
85576043,170589,Carychium biondii,RedListFacilitators,"","Cálix, M.",Marta Cálix (IUCN European Red List),84986092
85576063,170594,Carychium paganettii,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
85576063,170594,Carychium paganettii,RedListEvaluators,"","Gómez Moliner, B.J., Martínez-Ortí, A., Rowson, B. & Allen, D.J.",Alberto Martínez-Ortí (European Red List: terrestrial mollusc assessor)|Benjamín Gómez Moliner (Europe & Med)|David Allen (IUCN)|Ben Rowson (European Red List: terrestrial mollusc assessor),"254,228,81839035,305"
85576063,170594,Carychium paganettii,RedListFacilitators,"","Cálix, M.",Marta Cálix (IUCN European Red List),84986092
85576091,170610,Zospeum turriculatum,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
85576091,170610,Zospeum turriculatum,RedListEvaluators,"","Allen, D.J. & Neubert, E.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),"305,1996"
85576099,170612,Zospeum suarezi,RedListAssessors,"","Gómez Moliner, B.J. & Slapnik, R.",Benjamín Gómez Moliner (Europe & Med)|Rajko Slapnik (European Red List: terrestrial mollusc assessor),"254,1752"
85576099,170612,Zospeum suarezi,RedListEvaluators,"","Allen, D.J. & Neubert, E.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),"305,1996"
85576099,170612,Zospeum suarezi,RedListContributors,"","Prieto, C.E.",Carlos Prieto (UNIVERSIDAD DEL PAÍS VASCO),119971616
85576107,170614,Zospeum schaufussi,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
85576107,170614,Zospeum schaufussi,RedListEvaluators,"","Backeljau, T., Rowson, B., Seddon, M.B. & Allen, D.J.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Ben Rowson (European Red List: terrestrial mollusc assessor),"16,81839035,218,305"
85576107,170614,Zospeum schaufussi,RedListContributors,"","Gómez Moliner, B.J. & Jochum, A.",Benjamín Gómez Moliner (Europe & Med)|Adrienne Jochum (Naturhistorisches Museum der Burgergemeinde Bern),"254,90912414"
85576111,170615,Zospeum pretneri,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
85576111,170615,Zospeum pretneri,RedListEvaluators,"","Rowson, B., Seddon, M.B. & Allen, D.J.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Ben Rowson (European Red List: terrestrial mollusc assessor),"81839035,218,305"
85576115,170616,Zospeum obesum,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
85576115,170616,Zospeum obesum,RedListEvaluators,"","Backeljau, T., Fehér, Z., Neiber, M.T., Seddon, M.B. & Allen, D.J.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Zoltán Fehér (Europe)|Marco Neiber (European Red List: terrestrial mollusc assessor),"16,367,81838871,218,305"
85576119,170617,Zospeum lautum,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
85576119,170617,Zospeum lautum,RedListEvaluators,"","Backeljau, T., Fehér, Z., Seddon, M.B. & Allen, D.J.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Zoltán Fehér (Europe),"16,367,218,305"
85576131,170620,Zospeum globosum,RedListAssessors,"","Slapnik, R. & Seddon, M.B.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|Rajko Slapnik (European Red List: terrestrial mollusc assessor),"1752,218"
85576131,170620,Zospeum globosum,RedListEvaluators,"","Allen, D.J. & Neubert, E.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),"305,1996"
85576131,170620,Zospeum globosum,RedListContributors,"","Seddon, M.B.",Mary Seddon (IUCN SSC Mollusc Specialist Group),218
85576135,170621,Zospeum galvagnii,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
85576135,170621,Zospeum galvagnii,RedListEvaluators,"","Backeljau, T., Fehér, Z., Seddon, M.B. & Allen, D.J.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Zoltán Fehér (Europe),"16,367,218,305"
85576139,170622,Zospeum frauenfeldi,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
85576139,170622,Zospeum frauenfeldi,RedListEvaluators,"","Backeljau, T., Fehér, Z., Seddon, M.B. & Allen, D.J.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Zoltán Fehér (Europe),"16,367,218,305"
85576279,170624,Zospeum cariadeghense,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
85576279,170624,Zospeum cariadeghense,RedListEvaluators,"","Seddon, M.B., Nardi, G. & Allen, D.J.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Gianbattista Nardi (European Red List: terrestrial mollusc assessor),"218,81838719,305"
85576279,170624,Zospeum cariadeghense,RedListContributors,"","Nardi, G.",Gianbattista Nardi (European Red List: terrestrial mollusc assessor),81838719
85576291,170627,Zospeum alpestre,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
85576291,170627,Zospeum alpestre,RedListEvaluators,"","Fehér, Z., Reischütz, A., von Proschwitz, T. & Allen, D.J.",David Allen (IUCN)|Zoltán Fehér (Europe)|Alexander Reischütz|Ted von Proschwitz (Göteborg Natural History Museum),"367,3861,107517762,305"
85576291,170627,Zospeum alpestre,RedListFacilitators,"","von Proschwitz, T.",Ted von Proschwitz (Göteborg Natural History Museum),107517762
85576295,170628,Zospeum allegrettii,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
85576295,170628,Zospeum allegrettii,RedListEvaluators,"","Neubert, E., Allen, D.J. & Seddon, M.B.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),"1996,305,218"
85576295,170628,Zospeum allegrettii,RedListContributors,"","Fehér, Z., Reischütz, A. & von Proschwitz, T.",Zoltán Fehér (Europe)|Alexander Reischütz|Ted von Proschwitz (Göteborg Natural History Museum),"367,3861,107517762"
85576295,170628,Zospeum allegrettii,RedListFacilitators,"","von Proschwitz, T.",Ted von Proschwitz (Göteborg Natural History Museum),107517762
85576303,170639,Deroceras adolphi,RedListAssessors,"","Kappes, H.",Heike Kappes (European Red List: terrestrial mollusc assessor),81838137
85576303,170639,Deroceras adolphi,RedListEvaluators,"","Rowson, B., Duda, M. & Allen, D.J.",David Allen (IUCN)|Michael Duda (European Red List: terrestrial mollusc assessor)|Ben Rowson (European Red List: terrestrial mollusc assessor),"81839035,81837428,305"
85576315,170642,Deroceras astypalaeensis,RedListAssessors,"","Triantis, K.",Konstantinos Triantis (IUCN SSC Mollusc Specialist Group),2035
85576315,170642,Deroceras astypalaeensis,RedListEvaluators,"","Backeljau, T., Fehér, Z., Neiber, M.T. & Seddon, M.B.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|Zoltán Fehér (Europe)|Marco Neiber (European Red List: terrestrial mollusc assessor),"16,367,81838871,218"
85576319,170643,Deroceras attemsi,RedListAssessors,"","Parmakelis, A.",Aristeidis Parmakelis (University of Athens),85357240
85576319,170643,Deroceras attemsi,RedListEvaluators,"","Dedov, I., Georgiev, D., Neubert, E., Parmakelis, A. & Triantis, K.",Dilian  Georgiev (University of Plovdiv)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Ivailo Dedov (European Red List: terrestrial mollusc assessor)|Aristeidis Parmakelis (University of Athens),"81837303,1495,1996,85357240,2035"
85576319,170643,Deroceras attemsi,RedListFacilitators,"","Neubert, E.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),1996
85576327,170645,Deroceras bistimulatum,RedListAssessors,"","Parmakelis, A.",Aristeidis Parmakelis (University of Athens),85357240
85576327,170645,Deroceras bistimulatum,RedListEvaluators,"","Neubert, E., Triantis, K., Reischütz, A., Fehér, Z., Slapnik, R., Dedov, I. & Georgiev, D.",Zoltán Fehér (Europe)|Dilian  Georgiev (University of Plovdiv)|Rajko Slapnik (European Red List: terrestrial mollusc assessor)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Alexander Reischütz|Ivailo Dedov (European Red List: terrestrial mollusc assessor),"1996,2035,3861,367,1752,81837303,1495"
85576327,170645,Deroceras bistimulatum,RedListFacilitators,"","von Proschwitz, T. & Neubert, E.",Ted von Proschwitz (Europe)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),"226,1996"
85576331,170646,Deroceras boeoticum,RedListAssessors,"","Parmakelis, A.",Aristeidis Parmakelis (University of Athens),85357240
85576331,170646,Deroceras boeoticum,RedListEvaluators,"","Dedov, I., Fehér, Z., Georgiev, D., Neubert, E., Reischütz, A., Slapnik, R., Triantis, K. & von Proschwitz, T.",Zoltán Fehér (Europe)|Dilian  Georgiev (University of Plovdiv)|Rajko Slapnik (European Red List: terrestrial mollusc assessor)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Alexander Reischütz|Ivailo Dedov (European Red List: terrestrial mollusc assessor)|Ted von Proschwitz (Göteborg Natural History Museum),"81837303,367,1495,1996,3861,1752,2035,107517762"
85576331,170646,Deroceras boeoticum,RedListFacilitators,"","Neubert, E. & von Proschwitz, T.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ted von Proschwitz (Göteborg Natural History Museum),"1996,107517762"
85576335,170647,Deroceras boettgeri,RedListAssessors,"","Triantis, K.",Konstantinos Triantis (IUCN SSC Mollusc Specialist Group),2035
85576335,170647,Deroceras boettgeri,RedListEvaluators,"","Parmakelis, A. & Neubert, E.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Aristeidis Parmakelis (University of Athens),"85357240,1996"
85576335,170647,Deroceras boettgeri,RedListFacilitators,"","Neubert, E.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),1996
85576339,170648,Deroceras bulgaricum,RedListAssessors,"","Dedov, I.",Ivailo Dedov (European Red List: terrestrial mollusc assessor),81837303
85576339,170648,Deroceras bulgaricum,RedListEvaluators,"","Georgiev, D., Parmakelis, A. & Neubert, E.",Dilian  Georgiev (University of Plovdiv)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Aristeidis Parmakelis (University of Athens),"1495,85357240,1996"
85576339,170648,Deroceras bulgaricum,RedListFacilitators,"","Neubert, E.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),1996
85576351,170651,Deroceras cazioti,RedListAssessors,"","Gargominy, O.",Olivier Gargominy (Museum National d'Histoire Naturelle),140
85576351,170651,Deroceras cazioti,RedListEvaluators,"","Seddon, M.B., Teixeira, D., Cameron, R., Groh, K. & Allen, D.J.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Robert Cameron|Dinarte Teixeira (European Red List: terrestrial mollusc assessor)|Klaus Groh (European terrestrial mollusc assessments),"218,4722,3069,84456210,305"
85576355,170652,Deroceras chevallieri,RedListAssessors,"","Prié, V.",Vincent Prié,83465901
85576355,170652,Deroceras chevallieri,RedListEvaluators,"","Seddon, M.B., Fehér, Z., Rowson, B. & Allen, D.J.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Zoltán Fehér (Europe)|Ben Rowson (European Red List: terrestrial mollusc assessor),"218,367,81839035,305"
85576363,170654,Deroceras corsicum,RedListAssessors,"","Gargominy, O.",Olivier Gargominy (Museum National d'Histoire Naturelle),140
85576363,170654,Deroceras corsicum,RedListEvaluators,"","Seddon, M.B., Rowson, B., Allen, D.J. & Fehér, Z.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Zoltán Fehér (Europe)|Ben Rowson (European Red List: terrestrial mollusc assessor),"218,81839035,305,367"
85576371,170656,Deroceras cycladicum,RedListAssessors,"","Triantis, K.",Konstantinos Triantis (IUCN SSC Mollusc Specialist Group),2035
85576371,170656,Deroceras cycladicum,RedListEvaluators,"","Seddon, M.B. & Badia Boher, J.A.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|Jaume Adrià Badia Boher (Lunde University),"218,114891077"
85576383,170659,Deroceras dewinteri,RedListAssessors,"","Triantis, K.",Konstantinos Triantis (IUCN SSC Mollusc Specialist Group),2035
85576383,170659,Deroceras dewinteri,RedListEvaluators,"","Dedov, I., Parmakelis, A., Georgiev, D., Neubert, E. & Allen, D.J.",David Allen (IUCN)|Dilian  Georgiev (University of Plovdiv)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ivailo Dedov (European Red List: terrestrial mollusc assessor)|Aristeidis Parmakelis (University of Athens),"81837303,85357240,1495,1996,305"
85576383,170659,Deroceras dewinteri,RedListFacilitators,"","Neubert, E.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),1996
85576391,170662,Deroceras gavdosensis,RedListAssessors,"","Triantis, K.",Konstantinos Triantis (IUCN SSC Mollusc Specialist Group),2035
85576391,170662,Deroceras gavdosensis,RedListEvaluators,"","Neubert, E., Allen, D.J. & Bank, R.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ruud Bank,"1996,305,2075"
85576399,170664,Deroceras golcheri,RedListAssessors,"","Kappes, H.",Heike Kappes (European Red List: terrestrial mollusc assessor),81838137
85576399,170664,Deroceras golcheri,RedListEvaluators,"","Backeljau, T., Fehér, Z., Neiber, M.T. & Seddon, M.B.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|Zoltán Fehér (Europe)|Marco Neiber (European Red List: terrestrial mollusc assessor),"16,367,81838871,218"
85576403,170665,Deroceras gorgonium,RedListAssessors,"","Triantis, K.",Konstantinos Triantis (IUCN SSC Mollusc Specialist Group),2035
85576403,170665,Deroceras gorgonium,RedListEvaluators,"","Parmakelis, A., Neubert, E., Fehér, Z., Reischütz, A., Dedov, I., Georgiev, D., von Proschwitz, T. & Slapnik, R.",Zoltán Fehér (Europe)|Dilian  Georgiev (University of Plovdiv)|Rajko Slapnik (European Red List: terrestrial mollusc assessor)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Alexander Reischütz|Ivailo Dedov (European Red List: terrestrial mollusc assessor)|Aristeidis Parmakelis (University of Athens)|Ted von Proschwitz (Göteborg Natural History Museum),"85357240,1996,367,3861,81837303,1495,107517762,1752"
85576403,170665,Deroceras gorgonium,RedListFacilitators,"","Neubert, E. & von Proschwitz, T.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ted von Proschwitz (Göteborg Natural History Museum),"1996,107517762"
85576407,170666,Deroceras halieos,RedListAssessors,"","Parmakelis, A.",Aristeidis Parmakelis (University of Athens),85357240
85576407,170666,Deroceras halieos,RedListEvaluators,"","Dedov, I., Georgiev, D., Neubert, E. & Triantis, K.",Dilian  Georgiev (University of Plovdiv)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Ivailo Dedov (European Red List: terrestrial mollusc assessor),"81837303,1495,1996,2035"
85576411,170667,Deroceras ikaria,RedListAssessors,"","Parmakelis, A.",Aristeidis Parmakelis (University of Athens),85357240
85576411,170667,Deroceras ikaria,RedListEvaluators,"","Dedov, I., Georgiev, D., Triantis, K. & Neubert, E.",Dilian  Georgiev (University of Plovdiv)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Ivailo Dedov (European Red List: terrestrial mollusc assessor),"81837303,1495,2035,1996"
85576411,170667,Deroceras ikaria,RedListFacilitators,"","Neubert, E.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),1996
85576415,170668,Deroceras johannae,RedListAssessors,"","Triantis, K.",Konstantinos Triantis (IUCN SSC Mollusc Specialist Group),2035
85576415,170668,Deroceras johannae,RedListEvaluators,"","Seddon, M.B., Allen, D.J. & Neubert, E.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),"218,305,1996"
85576419,170669,Deroceras karnaniensis,RedListAssessors,"","Parmakelis, A.",Aristeidis Parmakelis (University of Athens),85357240
85576419,170669,Deroceras karnaniensis,RedListEvaluators,"","Dedov, I., Fehér, Z., Georgiev, D., Neubert, E., Reischütz, A., Slapnik, R., Triantis, K. & von Proschwitz, T.",Zoltán Fehér (Europe)|Dilian  Georgiev (University of Plovdiv)|Rajko Slapnik (European Red List: terrestrial mollusc assessor)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Alexander Reischütz|Ivailo Dedov (European Red List: terrestrial mollusc assessor)|Ted von Proschwitz (Göteborg Natural History Museum),"81837303,367,1495,1996,3861,1752,2035,107517762"
85576419,170669,Deroceras karnaniensis,RedListFacilitators,"","Neubert, E. & von Proschwitz, T.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ted von Proschwitz (Göteborg Natural History Museum),"1996,107517762"
85576423,170670,Deroceras kasium,RedListAssessors,"","Triantis, K.",Konstantinos Triantis (IUCN SSC Mollusc Specialist Group),2035
85576423,170670,Deroceras kasium,RedListEvaluators,"","Dedov, I., Fehér, Z., Georgiev, D., Neubert, E., Parmakelis, A., Reischütz, A., Slapnik, R. & von Proschwitz, T.",Zoltán Fehér (Europe)|Dilian  Georgiev (University of Plovdiv)|Rajko Slapnik (European Red List: terrestrial mollusc assessor)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Alexander Reischütz|Ivailo Dedov (European Red List: terrestrial mollusc assessor)|Aristeidis Parmakelis (University of Athens)|Ted von Proschwitz (Göteborg Natural History Museum),"81837303,367,1495,1996,85357240,3861,1752,107517762"
85576423,170670,Deroceras kasium,RedListFacilitators,"","Neubert, E. & von Proschwitz, T.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ted von Proschwitz (Göteborg Natural History Museum),"1996,107517762"
85576427,170671,Deroceras keanense,RedListAssessors,"","Triantis, K.",Konstantinos Triantis (IUCN SSC Mollusc Specialist Group),2035
85576427,170671,Deroceras keanense,RedListEvaluators,"","Backeljau, T., Neiber, M.T., Fehér, Z. & Seddon, M.B.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|Zoltán Fehér (Europe)|Marco Neiber (European Red List: terrestrial mollusc assessor),"16,81838871,367,218"
85576435,170673,Deroceras korthionensis,RedListAssessors,"","Triantis, K.",Konstantinos Triantis (IUCN SSC Mollusc Specialist Group),2035
85576435,170673,Deroceras korthionensis,RedListEvaluators,"","Backeljau, T., Fehér, Z., Neiber, M.T. & Seddon, M.B.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|Zoltán Fehér (Europe)|Marco Neiber (European Red List: terrestrial mollusc assessor),"16,367,81838871,218"
85576439,170674,Deroceras kythirensis,RedListAssessors,"","Parmakelis, A.",Aristeidis Parmakelis (University of Athens),85357240
85576439,170674,Deroceras kythirensis,RedListEvaluators,"","Dedov, I., Fehér, Z., Georgiev, D., Neubert, E., Reischütz, A., Slapnik, R., Triantis, K. & von Proschwitz, T.",Zoltán Fehér (Europe)|Dilian  Georgiev (University of Plovdiv)|Rajko Slapnik (European Red List: terrestrial mollusc assessor)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Alexander Reischütz|Ivailo Dedov (European Red List: terrestrial mollusc assessor)|Ted von Proschwitz (Göteborg Natural History Museum),"81837303,367,1495,1996,3861,1752,2035,107517762"
85576439,170674,Deroceras kythirensis,RedListFacilitators,"","Neubert, E. & von Proschwitz, T.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ted von Proschwitz (Göteborg Natural History Museum),"1996,107517762"
85576447,170676,Deroceras lasithionensis,RedListAssessors,"","Triantis, K.",Konstantinos Triantis (IUCN SSC Mollusc Specialist Group),2035
85576447,170676,Deroceras lasithionensis,RedListEvaluators,"","Backeljau, T., Fehér, Z., Neiber, M.T. & Seddon, M.B.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|Zoltán Fehér (Europe)|Marco Neiber (European Red List: terrestrial mollusc assessor),"16,367,81838871,218"
85576459,170680,Deroceras maasseni,RedListAssessors,"","Fehér, Z.",Zoltán Fehér (Europe),367
85576459,170680,Deroceras maasseni,RedListEvaluators,"","Allen, D.J., Bank, R. & Neubert, E.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ruud Bank,"305,2075,1996"
85576467,170682,Deroceras melinum,RedListAssessors,"","Triantis, K.",Konstantinos Triantis (IUCN SSC Mollusc Specialist Group),2035
85576467,170682,Deroceras melinum,RedListEvaluators,"","Backeljau, T., Fehér, Z., Seddon, M.B. & Neiber, M.T.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|Zoltán Fehér (Europe)|Marco Neiber (European Red List: terrestrial mollusc assessor),"16,367,218,81838871"
85576471,170683,Deroceras minoicum,RedListAssessors,"","Triantis, K.",Konstantinos Triantis (IUCN SSC Mollusc Specialist Group),2035
85576471,170683,Deroceras minoicum,RedListEvaluators,"","Dedov, I., Fehér, Z., Georgiev, D., Neubert, E., Parmakelis, A., Reischütz, A., Slapnik, R. & von Proschwitz, T.",Zoltán Fehér (Europe)|Dilian  Georgiev (University of Plovdiv)|Rajko Slapnik (European Red List: terrestrial mollusc assessor)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Alexander Reischütz|Ivailo Dedov (European Red List: terrestrial mollusc assessor)|Aristeidis Parmakelis (University of Athens)|Ted von Proschwitz (Göteborg Natural History Museum),"81837303,367,1495,1996,85357240,3861,1752,107517762"
85576471,170683,Deroceras minoicum,RedListFacilitators,"","Neubert, E. & von Proschwitz, T.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ted von Proschwitz (Göteborg Natural History Museum),"1996,107517762"
85576479,170685,Deroceras neuteboomi,RedListAssessors,"","Triantis, K.",Konstantinos Triantis (IUCN SSC Mollusc Specialist Group),2035
85576479,170685,Deroceras neuteboomi,RedListEvaluators,"","Dedov, I., Fehér, Z., Georgiev, D., Neubert, E., Parmakelis, A., Reischütz, A., Slapnik, R. & von Proschwitz, T.",Zoltán Fehér (Europe)|Dilian  Georgiev (University of Plovdiv)|Rajko Slapnik (European Red List: terrestrial mollusc assessor)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Alexander Reischütz|Ivailo Dedov (European Red List: terrestrial mollusc assessor)|Aristeidis Parmakelis (University of Athens)|Ted von Proschwitz (Göteborg Natural History Museum),"81837303,367,1495,1996,85357240,3861,1752,107517762"
85576479,170685,Deroceras neuteboomi,RedListFacilitators,"","Neubert, E. & von Proschwitz, T.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ted von Proschwitz (Göteborg Natural History Museum),"1996,107517762"
85576483,170687,Deroceras nyphoni,RedListAssessors,"","Parmakelis, A.",Aristeidis Parmakelis (University of Athens),85357240
85576483,170687,Deroceras nyphoni,RedListEvaluators,"","Dedov, I., Fehér, Z., Georgiev, D., Reischütz, A., Neubert, E., Slapnik, R., Triantis, K. & von Proschwitz, T.",Zoltán Fehér (Europe)|Dilian  Georgiev (University of Plovdiv)|Rajko Slapnik (European Red List: terrestrial mollusc assessor)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Alexander Reischütz|Ivailo Dedov (European Red List: terrestrial mollusc assessor)|Ted von Proschwitz (Göteborg Natural History Museum),"81837303,367,1495,3861,1996,1752,2035,107517762"
85576483,170687,Deroceras nyphoni,RedListFacilitators,"","von Proschwitz, T. & Neubert, E.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ted von Proschwitz (Göteborg Natural History Museum),"107517762,1996"
