internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
170902,Gyralina rempei,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PRISTILOMATIDAE,Gyralina,rempei,,,,,"E. Gittenberger, 1975",
170905,Alopia livida,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Alopia,livida,,,,,"(Menke, 1828)","According to Fehér <em>et al. </em>(2013) <em>Alopia livida</em> has the following subspecies: <em>A. livida bipalatalis</em> (M. Kimakowicz, 1883), <em>A. livida deaniana</em> Cooke, 1922, <em>A. livida julii</em> A.J. Wagner, 1914, and <em>A. livida livida</em> (Menke, 1828)."
170906,Alopia subcosticollis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Alopia,subcosticollis,,,,,"(A. Schmidt, 1868)",
170910,Tandonia jablanacensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,MILACIDAE,Tandonia,jablanacensis,,,,,"(H. Wagner, 1930)",
170911,Vitrea trolli,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PRISTILOMATIDAE,Vitrea,trolli,,,,,"(A.J. Wagner, 1922)","<em>Vitrea trolli</em> has been described upon shell features only (Wagner, 1922). Its shell slightly resembles that of <em>V. subrimata</em> with differences found in growth of whorls and mouth shape. Its validity, as with many other <em>Vitrea</em> species, must be verified yet with further taxonomic studies involving anatomical and molecular investigations."
170915,Carinigera dextrorsa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Carinigera,dextrorsa,,,,,"(O. Boettger, 1877)",
170917,Balcanodiscus carinatus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ZONITIDAE,Balcanodiscus,carinatus,,,,,"P.L. Reischütz, 1983",
170921,Limax lachensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,LIMACIDAE,Limax,lachensis,,,,,"Bérenguier, 1900",
170922,Allaegopis jonicus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ZONITIDAE,Allaegopis,jonicus,,,,,"(Käufel, 1930)",<em>A. narentena </em>is considered a synonym of <em>A. exarata</em>&#160;subsp. <em>neumensis&#160;</em>(Fehér 2003).
170926,Delima pfeifferi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Delima,pfeifferi,,,,,"(Küster, 1850)",
170928,Zonites oertzeni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ZONITIDAE,Zonites,oertzeni,,,,,"E. von Martens, 1889",
170931,Limax subalpinus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,LIMACIDAE,Limax,subalpinus,,,,,"Lessona, 1880",
170933,Alopia nixa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Alopia,nixa,,,,,"(M. von Kimakowicz, 1894)","According to Fehér <em>et al.</em> (2013) <em>Alopia nixa fussi </em>(M. Kimakowicz, 1894) is a subspecies of <em>Alopia nixa</em>."
170934,Vitrea subaii,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PRISTILOMATIDAE,Vitrea,subaii,,,,,"L. Pintér &amp; A. Riedel, 1973",This species might be only a local form of <em>Vitrea illyrica</em>.
