user_supplied_name	submitted_name	matched_name	data_source_title	score
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera	EUNIS	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera	CU*STAR	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera Maran, 1953	Orthoptera Species File	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera Maran, 1953	BioLib.cz	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera Ramme, 1951	BioLib.cz	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera	Index to Organism Names	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera Ramme 1951	Index to Organism Names	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera Maran 1953	Index to Organism Names	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera Maran	Index to Organism Names	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera Rme 1951	Index to Organism Names	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera c. chabrieri Charp.	Index to Organism Names	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera Ramme 1950	Index to Organism Names	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera	uBio NameBank	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera Ramme 1951	uBio NameBank	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera Maran 1953	uBio NameBank	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera	Arctos	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera	Open Tree of Life Reference Taxonomy	0.75
Eupholidoptera marietheresae	Eupholidoptera marietheresae	Eupholidoptera Maran 1953	PLAZI treatments	0.75
Geostiba diktiana	Geostiba diktiana	Geostiba diktiana	Wikispecies	0.988
Geostiba diktiana	Geostiba diktiana	Geostiba diktiana	Encyclopedia of Life	0.988
Geostiba diktiana	Geostiba diktiana	Geostiba diktiana	Open Tree of Life Reference Taxonomy	0.988
Geostiba diktiana	Geostiba diktiana	Geostiba (Sipalotricha) diktiana Assing, 2013	Catalogue of Life Checklist	0.988
Geostiba diktiana	Geostiba diktiana	Geostiba diktiana Assing, 2013	GBIF Backbone Taxonomy	0.988
Geostiba diktiana	Geostiba diktiana	Geostiba (Sipalotricha) diktiana Assing 2013	Index to Organism Names	0.988
Myrmecopora elisa	Myrmecopora elisa	Myrmecopora elisa	Encyclopedia of Life	0.988
Myrmecopora elisa	Myrmecopora elisa	Myrmecopora elisa	uBio NameBank	0.988
Myrmecopora elisa	Myrmecopora elisa	Myrmecopora elisa	Open Tree of Life Reference Taxonomy	0.988
Myrmecopora elisa	Myrmecopora elisa	Myrmecopora (Myrmecopora) elisa Assing, 1997	Catalogue of Life Checklist	0.988
Myrmecopora elisa	Myrmecopora elisa	Myrmecopora elisa Assing, 1997	GBIF Backbone Taxonomy	0.988
Myrmecopora elisa	Myrmecopora elisa	Myrmecopora elisa Assing, 1997	EUNIS	0.988
Myrmecopora elisa	Myrmecopora elisa	Myrmecopora elisa Assing, 1997	BioLib.cz	0.988
Myrmecopora elisa	Myrmecopora elisa	Myrmecopora (Myrmecopora) elisa Assing 1997	Index to Organism Names	0.988
Myrmecopora elisa	Myrmecopora elisa	Myrmecopora (Myrmecopora) elisa	uBio NameBank	0.988
Oxypoda cretica	Oxypoda cretica	Oxypoda cretica	Encyclopedia of Life	0.988
