sci_name	gbifid.ids	gbifid.class	gbifid.match	gbifid.multiple_matches	gbifid.pattern_match	gbifid.uri
Risiocnemis varians	1423804	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423804
Drepanosticta acuta	1421363	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1421363
Drepanosticta annulata	4799066	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4799066
Drepanosticta aries	1421328	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1421328
Drepanosticta aurita	1421403	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421403
Drepanosticta belyshevi	1421407	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421407
Drepanosticta clados	1421336	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421336
Drepanosticta flavomaculata	1421376	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421376
Drepanosticta furcata	1421339	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421339
Drepanosticta halterata	1421332	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421332
Drepanosticta hamalaineni	6243481	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6243481
Drepanosticta hermes	1421313	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421313
Drepanosticta leonardi	10721163	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10721163
Drepanosticta lestoides	1421354	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421354
Drepanosticta lymetta	1421345	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421345
Drepanosticta makilingia	1421421	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421421
Drepanosticta malleus	1421365	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1421365
Drepanosticta megametta	1421330	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421330
Drepanosticta moorei	1421378	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421378
Drepanosticta mylitta	1421413	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421413
Drepanosticta myzouris	1421373	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421373
Drepanosticta philippa	1421433	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421433
Drepanosticta pistor	1421322	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1421322
Drepanosticta quadricornu	1421370	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421370
Drepanosticta sugbo	10727171	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10727171
Drepanosticta taurus	1421425	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1421425
Drepanosticta trachelocele	1421319	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421319
Drepanosticta trimaculata	1421409	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421409
Drepanosticta wildermuthi	NA	gbifid	NA due to ask=FALSE & > 1 result	TRUE	FALSE	NA
Protosticta lepteca	1421502	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421502
Sulcosticta pallida	1421484	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421484
Sulcosticta sierramadrensis	6243488	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6243488
Sulcosticta vantoli	6243487	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6243487
Sulcosticta viticula	1421483	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421483
Macromidia asahinai	1429701	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429701
Cyrtophyllicus chlorum	1694690	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1694690
Ceriagrion cerinorubellum	1423263	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423263
Rhinocypha pelops	1426896	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1426896
Mortonagrion arthuri	1423518	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423518
Calicnemia chaseni	1423654	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1423654
Cnemisticta angustilobata	1423967	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423967
Mortonagrion amoenum	1423526	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423526
Selysioneura cornelia	1423949	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423949
Selysioneura rangifera	1423956	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423956
Tanymecosticta leptalea	1423939	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423939
Diplacina callirrhoe	1428556	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1428556
Huonia aruana	5052164	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5052164
Lanthanusa bilineata	10817719	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10817719
Lanthanusa donaldi	1429556	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429556
Lanthanusa lamberti	1429555	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429555
Lanthanusa sufficiens	1429554	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429554
Arrhenocnemis sinuatipennis	1424440	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1424440
Neurobasis awamena	1427232	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1427232
Pseudagrion lorenzi	6243045	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6243045
Procordulia artemis	1430091	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1430091
Procordulia astridae	1430097	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1430097
Procordulia rantemario	1430096	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1430096
Procordulia sambawana	1430100	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1430100
Procordulia sylvia	1430094	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1430094
Onychogomphus perplexus	10685483	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10685483
Onychogomphus pollux	1426271	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1426271
Onychogomphus thienemanni	1426285	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1426285
Microtrigonia marsupialis	5052214	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5052214
Hemicordulia cyclopica	1429613	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429613
Hemicordulia eduardi	1429627	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429627
Hemicordulia teramotoi	10732892	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10732892
Diplacina dioxippe	1428544	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1428544
Diplacina hippolyte	1428545	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1428545
Diplacina merope	1428547	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1428547
Diplacina persephone	1428562	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1428562
Drepanosticta emtrai	9301248	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/9301248
Huonia thalassophila	5052163	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5052163
Macromia astarte	1429925	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429925
Macromia celebica	1429859	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429859
Macromia chalciope	1429934	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1429934
Macromia dione	1429893	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429893
Aciagrion feuerborni	1423420	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423420
Aciagrion tonsillare	1423445	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423445
Argiocnemis ensifera	1423083	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423083
Austroallagma sagittiferum	1422582	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422582
Ceriagrion batjanum	1423257	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423257
Ceriagrion hoogerwerfi	10791654	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10791654
Ceriagrion inaequale	1423252	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423252
Ischnura ariel	1423380	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423380
Ischnura armeniaca	10998804	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10998804
Ischnura isoetes	1423296	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423296
Ischnura oreada	11047413	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/11047413
Ischnura stueberi	1423394	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423394
Ischnura xanthocyane	10906079	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10906079
Papuagrion carcharodon	1422195	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422195
Papuagrion corruptum	1422205	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422205
Papuagrion digitiferum	1422206	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422206
Papuagrion flavipedum	1422196	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422196
Papuagrion flavithorax	1422182	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422182
Papuagrion insulare	1422204	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422204
Papuagrion laminatum	1422198	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422198
Papuagrion maribori	10888171	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10888171
Papuagrion pandanicolum	1422193	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422193
Papuagrion parameles	10779683	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10779683
Papuagrion pesechem	1422190	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422190
Papuagrion prothoracale	1422201	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422201
Teinobasis albula	1422374	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422374
Teinobasis fulgens	1422356	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422356
Teinobasis alternans	1422366	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422366
Teinobasis metallica	1422353	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422353
Teinobasis serena	1422348	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422348
Teinobasis stigmatizans	1422344	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422344
Orientogomphus aemulus	1425882	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1425882
Paragomphus aquila	5051843	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5051843
Paragomphus flavohamatus	5051839	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5051839
Platylestes pertinax	10716471	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10716471
Diplacina clymene	1428543	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1428543
Nannophlebia ampycteria	1428171	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1428171
Nannophlebia antiacantha	1428172	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1428172
Orthetrum signiferum	1428684	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1428684
Macromia euphrosyne	1429935	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1429935
Macromia eurynome	1429919	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429919
Macromia gerstaeckeri	1429936	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429936
Macromia hermione	1429878	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429878
Macromia holthuisi	6242809	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6242809
Macromia jucunda	1429889	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429889
Macromia melpomene	1429875	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429875
Macromia polyhymnia	1429903	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429903
Macromia terpsichore	1429866	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429866
Calicnemia rectangulata	1423663	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423663
Coeliccia sameerae	9773606	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/9773606
Yunnanosticta cyaneocollaris	9499713	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/9499713
Yunnanosticta wilsoni	9270537	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/9270537
Idionyx laidlawi	1429825	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429825
Palaeosynthemis cervula	11015325	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/11015325
Palaeosynthemis feronia	8970678	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8970678
Palaeosynthemis gracilenta	10695706	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10695706
Palaeosynthemis kimminsi	10955185	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10955185
Palaeosynthemis wollastoni	11096877	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/11096877
Neurothemis papuensis	10814005	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10814005
Pteronemobius bagua	1717866	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1717866
Ischnura lorentzi	10984361	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10984361
Caridina troglodytes	6455096	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6455096
Macrobrachium grandimanus	2224757	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2224757
Caridina samar	6455064	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/6455064
Caridina bakoensis	6455063	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/6455063
Caridina rangoona	6454881	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6454881
Caridina boholensis	6455005	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6455005
Caridina timorensis	6454913	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6454913
Macrobrachium srilankense	2224574	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2224574
Caridina guangxiensis	6455090	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/6455090
Caridina xiangnanensis	6455103	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6455103
Macrobrachium platyrostris	6457134	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6457134
Caridina devaneyi	6454932	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/6454932
Macrobrachium tratense	6457065	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6457065
Macrobrachium scabriculum	2224522	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2224522
Caridina feixiana	6455015	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6455015
Caridina anislaq	6454930	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6454930
Caridina propinqua	5178427	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5178427
Caridina cantonensis	5863061	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5863061
Caridina dianchiensis	6454921	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6454921
Macrobrachium dolatum	6457127	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/6457127
Macrobrachium oenone	2224818	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/2224818
Caridina clinata	6455113	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/6455113
Caridina laoagensis	6455185	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6455185
Caridina ablepsia	6455083	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6455083
Caridina leucosticta	5863031	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5863031
Caridina weberi	5178419	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5178419
Caridina opaensis	NA	gbifid	NA due to ask=FALSE & > 1 result	TRUE	FALSE	NA
Caridina longicarpus	6455008	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6455008
Caridina okinawa	6454970	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6454970
Caridina malayensis	6455109	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/6455109
Caridina brevicarpalis	5863040	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5863040
Caridina liaoi	6455130	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/6455130
Caridina mindanao	6454951	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6454951
Caridina leclerci	6455175	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6455175
Macrobrachium spinosum	5863223	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5863223
Macrobrachium naso	2224799	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2224799
Typhlocaridina semityphlata	6454767	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6454767
Caridina camaro	6455099	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/6455099
Caridina semiblepsia	6455026	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6455026
Caridina neglecta	6455098	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/6455098
Caridina sumatrensis	5863058	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5863058
Macrobrachium gua	2224708	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/2224708
Edoneus sketi	6454859	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6454859
Parisia deharvengi	6454804	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6454804
Macrobrachium thai	6457114	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/6457114
Macrobrachium dienbienphuense	5863220	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5863220
Caridina thambipillai	6454949	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6454949
Macrobrachium lanchesteri	2224668	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2224668
Macrobrachium saigonense	5863225	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5863225
Caridina parvidentata	6455157	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/6455157
Caridina leytensis	6455151	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/6455151
Caridina bruneiana	6454903	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6454903
Caridina endehensis	5863038	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5863038
Macrobrachium rhodochir	2224842	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2224842
Macrobrachium oxyphilus	6457125	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6457125
Caridina parvirostris	6455145	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/6455145
Macrobrachium latimanus	2224717	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2224717
Caridina jeani	6455076	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/6455076
Caridina excavatoides	6455053	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6455053
Caridina gortio	6455167	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6455167
Atyoida pilipes	5863005	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5863005
Macrobrachium jaroense	2224647	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/2224647
Typhlocaridina lanceifrons	6454765	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6454765
